,Tank,Line,Product,Flag2,Time_min,Time_max,Volume,Start_Date_Time,Finish_Date_Time,Volume_Exists
0,310,01,A,1,0,1,50.0,2022-09-22 00:00:00,2022-09-22 02:00:00,0
1,310,01,A,2,9,25,425.0,2022-09-22 09:00:00,2022-09-23 02:00:00,0
2,310,14,A,29,14,53,96.0,2022-09-22 14:00:00,2022-09-24 06:00:00,0
3,310,17,A,30,66,72,35.0,2022-09-24 18:00:00,2022-09-25 01:00:00,0
4,310,18,A,31,9,23,113.60000000000004,2022-09-22 09:00:00,2022-09-23 00:00:00,0
5,310,19,A,32,0,38,198.89999999999998,2022-09-22 00:00:00,2022-09-23 15:00:00,0
6,311,01,A,3,36,39,100.0,2022-09-23 12:00:00,2022-09-23 16:00:00,5
7,312,01,D,4,125,131,190.0,2022-09-27 05:00:00,2022-09-27 12:00:00,119
8,312,14,D,33,54,66,30.799999999999997,2022-09-24 06:00:00,2022-09-24 19:00:00,119
9,312,15,D,34,113,131,89.0,2022-09-26 17:00:00,2022-09-27 12:00:00,119
10,312,18,D,35,74,76,21.0,2022-09-25 02:00:00,2022-09-25 05:00:00,119
11,312,19,D,36,122,131,47.699999999999996,2022-09-27 02:00:00,2022-09-27 12:00:00,119
12,312,1A,D,37,130,131,10.0,2022-09-27 10:00:00,2022-09-27 12:00:00,119
13,313,01,A,5,4,8,125.0,2022-09-22 04:00:00,2022-09-22 09:00:00,0
14,313,01,A,6,40,40,25.0,2022-09-23 16:00:00,2022-09-23 17:00:00,0
15,313,15,A,38,38,38,4.0,2022-09-23 14:00:00,2022-09-23 15:00:00,0
16,313,17,A,39,73,96,98.0,2022-09-25 01:00:00,2022-09-26 01:00:00,0
17,313,18,A,40,7,8,15.200000000000088,2022-09-22 07:00:00,2022-09-22 09:00:00,0
18,313,19,A,41,75,80,30.599999999999998,2022-09-25 03:00:00,2022-09-25 09:00:00,0
19,332,01,A,7,31,32,50.0,2022-09-23 07:00:00,2022-09-23 09:00:00,81
20,332,01,A,8,59,61,78.49999999999999,2022-09-24 11:00:00,2022-09-24 14:00:00,81
21,332,14,A,42,0,13,33.6,2022-09-22 00:00:00,2022-09-22 14:00:00,81
22,332,17,A,43,62,65,20.0,2022-09-24 14:00:00,2022-09-24 18:00:00,81
23,332,19,A,44,44,74,155.89999999999998,2022-09-23 20:00:00,2022-09-25 03:00:00,81
24,333,01,A,9,2,3,52.0,2022-09-22 02:00:00,2022-09-22 04:00:00,6
25,333,01,A,10,62,64,78.0,2022-09-24 14:00:00,2022-09-24 17:00:00,6
26,333,15,A,45,71,99,129.0,2022-09-24 23:00:00,2022-09-26 04:00:00,6
27,333,18,A,46,6,6,7.0,2022-09-22 06:00:00,2022-09-22 07:00:00,6
28,338,01,A,11,26,30,134.0,2022-09-23 02:00:00,2022-09-23 07:00:00,31
29,338,01,A,12,50,58,249.0,2022-09-24 02:00:00,2022-09-24 11:00:00,31
30,338,15,A,47,39,70,157.0,2022-09-23 15:00:00,2022-09-24 23:00:00,31
31,338,17,A,48,34,61,140.0,2022-09-23 10:00:00,2022-09-24 14:00:00,31
32,338,19,A,49,39,43,23.299999999999997,2022-09-23 15:00:00,2022-09-23 20:00:00,31
33,338,1A,A,50,68,90,93.0,2022-09-24 20:00:00,2022-09-25 19:00:00,31
34,339,01,A,13,33,35,78.0,2022-09-23 09:00:00,2022-09-23 12:00:00,68
35,339,01,A,14,41,49,225.0,2022-09-23 17:00:00,2022-09-24 02:00:00,68
36,339,18,A,51,24,64,297.2,2022-09-23 00:00:00,2022-09-24 17:00:00,68
37,352,02,54,15,9,9,10.0,2022-09-22 09:00:00,2022-09-22 10:00:00,77
38,352,02,54,16,30,43,140.0,2022-09-23 06:00:00,2022-09-23 20:00:00,77
39,352,13,54,52,24,40,34.0,2022-09-23 00:00:00,2022-09-23 17:00:00,77
40,352,16,54,53,0,16,36.55,2022-09-22 00:00:00,2022-09-22 17:00:00,77
41,352,18,54,54,86,86,8.7,2022-09-25 14:00:00,2022-09-25 15:00:00,77
42,352,20,54,55,7,43,60.0,2022-09-22 07:00:00,2022-09-23 20:00:00,77
43,354,02,54,17,10,29,146.95000000000007,2022-09-22 10:00:00,2022-09-23 06:00:00,14
44,354,02,54,18,44,46,28.050000000002484,2022-09-23 20:00:00,2022-09-23 23:00:00,14
45,354,16,54,56,17,104,188.4499999999996,2022-09-22 17:00:00,2022-09-26 09:00:00,14
46,361,02,62,19,57,62,56.0,2022-09-24 09:00:00,2022-09-24 15:00:00,10
47,361,02,62,20,79,86,64.00000000000001,2022-09-25 07:00:00,2022-09-25 15:00:00,10
48,361,13,62,57,93,96,8.0,2022-09-25 21:00:00,2022-09-26 01:00:00,10
49,371,02,62,21,56,62,1.2434497875801753e-14,2022-09-24 08:00:00,2022-09-24 15:00:00,92
50,371,02,62,22,75,78,34.00000000000006,2022-09-25 03:00:00,2022-09-25 07:00:00,92
51,371,02,62,23,98,99,1.7763568394002505e-15,2022-09-26 02:00:00,2022-09-26 04:00:00,92
52,371,02,62,24,114,123,99.19999999999978,2022-09-26 18:00:00,2022-09-27 04:00:00,92
53,371,13,62,58,97,112,32.0,2022-09-26 01:00:00,2022-09-26 17:00:00,92
54,371,17,62,59,119,125,32.0,2022-09-26 23:00:00,2022-09-27 06:00:00,92
55,371,20,62,60,55,99,60.999999999999986,2022-09-24 07:00:00,2022-09-26 04:00:00,92
56,371,2A,62,61,27,35,33.0,2022-09-23 03:00:00,2022-09-23 12:00:00,92
57,375,02,62,25,63,74,112.00000000000013,2022-09-24 15:00:00,2022-09-25 03:00:00,0
58,375,02,62,26,87,113,233.80000000000004,2022-09-25 15:00:00,2022-09-26 18:00:00,0
59,375,13,62,62,69,92,48.0,2022-09-24 21:00:00,2022-09-25 21:00:00,0
60,375,14,62,63,110,110,2.4,2022-09-26 14:00:00,2022-09-26 15:00:00,0
61,375,18,62,64,92,119,240.2,2022-09-25 20:00:00,2022-09-27 00:00:00,0
62,376,02,62,27,47,56,100.0,2022-09-23 23:00:00,2022-09-24 09:00:00,0
63,376,02,62,28,124,131,80.0,2022-09-27 04:00:00,2022-09-27 12:00:00,0
64,376,13,62,65,113,131,38.0,2022-09-26 17:00:00,2022-09-27 12:00:00,0
65,376,14,62,66,90,109,48.0,2022-09-25 18:00:00,2022-09-26 14:00:00,0
66,376,17,62,67,126,131,27.0,2022-09-27 06:00:00,2022-09-27 12:00:00,0
