,Tank,Product,Time,Volume
0,310,A,0,86.0
1,310,A,1,98.1
2,310,A,2,108.1
3,310,A,3,121.1
4,310,A,4,131.1
5,310,A,5,116.1
6,310,A,6,108.1
7,310,A,7,100.1
8,310,A,8,92.1
9,310,A,9,84.1
10,310,A,10,76.1
11,310,A,11,68.1
12,310,A,12,64.1
13,310,A,13,60.099999999999994
14,310,A,14,56.099999999999994
15,310,A,15,52.099999999999994
16,310,A,16,48.099999999999994
17,310,A,17,44.099999999999994
18,310,A,18,40.099999999999994
19,310,A,19,36.099999999999994
20,310,A,20,32.099999999999994
21,310,A,21,28.099999999999994
22,310,A,22,24.099999999999994
23,310,A,23,20.099999999999994
24,310,A,24,16.099999999999994
25,310,A,25,40.099999999999994
26,310,A,26,64.1
27,310,A,27,88.1
28,310,A,28,112.1
29,310,A,29,136.1
30,310,A,30,157.1
31,310,A,31,153.1
32,310,A,32,149.1
33,310,A,33,145.1
34,310,A,34,141.1
35,310,A,35,137.1
36,310,A,36,133.1
37,310,A,37,129.1
38,310,A,38,125.1
39,310,A,39,121.1
40,310,A,40,117.1
41,310,A,41,113.1
42,310,A,42,109.1
43,310,A,43,105.1
44,310,A,44,101.1
45,310,A,45,97.1
46,310,A,46,93.1
47,310,A,47,89.1
48,310,A,48,85.1
49,310,A,49,81.1
50,310,A,50,76.0
51,310,A,51,72.0
52,310,A,52,68.0
53,310,A,53,64.0
54,310,A,54,60.0
55,310,A,55,56.0
56,310,A,56,52.0
57,310,A,57,48.0
58,310,A,58,44.0
59,310,A,59,40.0
60,310,A,60,36.0
61,310,A,61,32.0
62,310,A,62,28.0
63,310,A,63,24.0
64,310,A,64,20.0
65,310,A,65,16.0
66,310,A,66,12.0
67,310,A,67,8.0
68,310,A,68,4.0
69,311,A,0,5.0
70,311,A,1,4.999999999999911
71,311,A,2,4.999999999999723
72,311,A,3,4.999999999999389
73,311,A,4,4.999999999998977
74,311,A,5,4.999999999998565
75,311,A,6,4.999999999998138
76,311,A,7,4.999999999997726
77,311,A,8,4.999999999997314
78,311,A,9,4.999999999996845
79,311,A,10,4.999999999996362
80,311,A,11,4.999999999995879
81,311,A,12,4.99999999999541
82,311,A,13,4.999999999994941
83,311,A,14,4.999999999994458
84,311,A,15,4.999999999993989
85,311,A,16,4.999999999993577
86,311,A,17,4.999999999993165
87,311,A,18,4.999999999992738
88,311,A,19,4.999999999992326
89,311,A,20,4.999999999991914
90,311,A,21,4.999999999991502
91,311,A,22,4.999999999991076
92,311,A,23,4.999999999990649
93,311,A,24,4.999999999990237
94,311,A,25,4.999999999989825
95,311,A,26,4.999999999989399
96,311,A,27,4.999999999988972
97,311,A,28,4.99999999998856
98,311,A,29,4.999999999988148
99,311,A,30,4.999999999987722
100,311,A,31,4.9999999999872955
101,311,A,32,4.999999999986883
102,311,A,33,4.999999999986471
103,311,A,34,4.999999999986045
104,311,A,35,4.999999999985619
105,311,A,36,4.9999999999852065
106,311,A,37,4.999999999984794
107,311,A,38,4.999999999984368
108,311,A,39,4.999999999983942
109,311,A,40,4.99999999998353
110,311,A,41,4.9999999999831175
111,311,A,42,4.999999999982691
112,311,A,43,4.999999999982265
113,311,A,44,4.999999999981853
114,311,A,45,4.999999999981441
115,311,A,46,4.999999999981014
116,311,A,47,4.999999999980588
117,311,A,48,4.999999999980176
118,311,A,49,4.999999999979764
119,311,A,50,4.999999999979337
120,311,A,51,4.999999999978911
121,311,A,52,4.999999999978499
122,311,A,53,4.999999999978087
123,311,A,54,4.999999999977675
124,311,A,55,4.999999999977248
125,311,A,56,4.999999999976836
126,311,A,57,4.999999999976424
127,311,A,58,4.999999999976012
128,311,A,59,4.999999999975586
129,311,A,60,4.999999999975174
130,311,A,61,4.9999999999747615
131,311,A,62,4.999999999974349
132,311,A,63,4.999999999973923
133,311,A,64,4.999999999973511
134,311,A,65,4.999999999973099
135,311,A,66,4.999999999972687
136,311,A,67,4.99999999997226
137,311,A,68,4.999999999971834
138,311,A,69,4.999999999971479
139,311,A,70,4.999999999971195
140,311,A,71,4.99999999997091
141,311,A,72,4.999999999970626
142,311,A,73,4.999999999970342
143,311,A,74,4.999999999970058
144,311,A,75,4.9999999999697735
145,311,A,76,4.999999999969489
146,311,A,77,4.999999999969205
147,311,A,78,4.999999999968921
148,311,A,79,4.999999999968637
149,311,A,80,4.999999999968352
150,311,A,81,4.999999999968068
151,311,A,82,4.999999999967784
152,311,A,83,4.9999999999675
153,311,A,84,4.999999999967216
154,311,A,85,4.999999999966931
155,311,A,86,4.999999999966647
156,311,A,87,4.999999999966363
157,311,A,88,4.999999999966079
158,311,A,89,4.9999999999657945
159,311,A,90,4.99999999996551
160,311,A,91,4.999999999965226
161,311,A,92,4.999999999964942
162,311,A,93,4.999999999964658
163,311,A,94,4.999999999964373
164,311,A,95,4.999999999964089
165,311,A,96,4.999999999963805
166,311,A,97,4.999999999963521
167,311,A,98,4.9999999999632365
168,311,A,99,4.999999999962952
169,311,A,100,4.999999999962668
170,311,A,101,4.999999999962384
171,311,A,102,4.9999999999621
172,311,A,103,4.999999999961815
173,311,A,104,4.999999999961531
174,311,A,105,4.999999999961304
175,311,A,106,4.9999999999610765
176,311,A,107,4.999999999960849
177,311,A,108,4.999999999960679
178,311,A,109,4.999999999960508
179,311,A,110,4.9999999999603375
180,311,A,111,4.999999999960167
181,311,A,112,4.999999999959996
182,311,A,113,4.999999999959826
183,311,A,114,4.999999999959826
184,311,A,115,4.999999999959826
185,311,A,116,4.999999999959826
186,311,A,117,4.999999999959826
187,311,A,118,4.999999999959826
188,311,A,119,4.999999999959826
189,311,A,120,4.999999999959826
190,311,A,121,4.999999999959826
191,311,A,122,4.999999999959826
192,311,A,123,4.999999999959826
193,311,A,124,4.999999999959826
194,311,A,125,4.999999999959826
195,311,A,126,4.999999999959826
196,311,A,127,4.999999999959826
197,311,A,128,4.999999999959826
198,311,A,129,4.999999999959826
199,311,A,130,4.999999999959826
200,311,A,131,4.999999999959826
201,312,D,0,40.0
202,312,D,1,40.0
203,312,D,2,40.0
204,312,D,3,40.0
205,312,D,4,40.0
206,312,D,5,40.0
207,312,D,6,40.0
208,312,D,7,40.0
209,312,D,8,40.0
210,312,D,9,40.0
211,312,D,10,40.0
212,312,D,11,40.0
213,312,D,12,40.0
214,312,D,13,40.0
215,312,D,14,40.0
216,312,D,15,40.0
217,312,D,16,40.0
218,312,D,17,40.0
219,312,D,18,40.0
220,312,D,19,40.0
221,312,D,20,40.0
222,312,D,21,40.0
223,312,D,22,40.0
224,312,D,23,40.0
225,312,D,24,40.0
226,312,D,25,40.0
227,312,D,26,40.0
228,312,D,27,40.0
229,312,D,28,40.0
230,312,D,29,40.0
231,312,D,30,40.0
232,312,D,31,40.0
233,312,D,32,40.0
