,Tank,Product,Time,Volume
0,310,A,1,19.9
1,310,A,2,39.8
2,310,A,3,34.699999999999996
3,310,A,4,29.599999999999994
4,310,A,5,24.499999999999993
5,310,A,6,19.39999999999999
6,310,A,7,14.299999999999992
7,310,A,8,9.199999999999992
8,310,A,9,4.0999999999999925
9,310,A,10,16.999999999999993
10,310,A,11,29.89999999999999
11,310,A,12,42.79999999999999
12,310,A,13,55.69999999999999
13,310,A,14,68.6
14,310,A,15,77.39999999999999
15,310,A,16,87.89999999999999
16,310,A,17,98.39999999999999
17,310,A,18,108.89999999999999
18,310,A,19,119.39999999999999
19,310,A,20,129.79999999999995
20,310,A,21,138.59999999999997
21,310,A,22,147.39999999999998
22,310,A,23,156.2
23,310,A,24,165.0
24,310,A,25,182.5
25,310,A,26,200.0
26,310,A,27,192.5
27,310,A,28,185.0
28,310,A,29,177.5
29,310,A,30,170.0
30,310,A,31,162.5
31,310,A,32,155.0
32,310,A,33,147.5
33,310,A,34,140.0
34,310,A,35,132.5
35,310,A,36,125.0
36,310,A,37,117.5
37,310,A,38,110.0
38,310,A,39,102.5
39,310,A,40,100.1
40,310,A,41,97.69999999999999
41,310,A,42,95.29999999999998
42,310,A,43,92.89999999999998
43,310,A,44,90.49999999999997
44,310,A,45,88.09999999999997
45,310,A,46,85.69999999999996
46,310,A,47,83.29999999999995
47,310,A,48,80.89999999999995
48,310,A,49,78.49999999999994
49,310,A,50,76.09999999999994
50,310,A,51,73.69999999999993
51,310,A,52,71.29999999999993
52,310,A,53,68.89999999999992
53,310,A,54,66.49999999999991
54,310,A,55,66.49999999999991
55,310,A,56,66.49999999999991
56,310,A,57,66.49999999999991
57,310,A,58,66.49999999999991
58,310,A,59,66.49999999999991
59,310,A,60,66.49999999999991
60,310,A,61,66.49999999999991
61,310,A,62,66.49999999999991
62,310,A,63,66.49999999999991
63,310,A,64,66.49999999999991
64,310,A,65,66.49999999999991
65,310,A,66,66.49999999999991
66,310,A,67,61.499999999999915
67,310,A,68,56.499999999999915
68,310,A,69,51.499999999999915
69,310,A,70,46.499999999999915
70,310,A,71,41.499999999999915
71,310,A,72,36.499999999999915
72,310,A,73,31.499999999999915
73,310,A,74,31.499999999999915
74,310,A,75,31.499999999999915
75,310,A,76,31.499999999999915
76,310,A,77,31.499999999999915
77,310,A,78,31.499999999999915
78,310,A,79,31.499999999999915
79,310,A,80,31.499999999999915
80,310,A,81,31.499999999999915
81,310,A,82,31.499999999999915
82,310,A,83,31.499999999999915
83,310,A,84,31.499999999999915
84,310,A,85,31.499999999999915
85,310,A,86,31.499999999999915
86,310,A,87,31.499999999999915
87,310,A,88,31.499999999999915
88,310,A,89,31.499999999999915
89,310,A,90,31.499999999999915
90,310,A,91,31.499999999999915
91,310,A,92,31.499999999999915
92,310,A,93,31.499999999999915
93,310,A,94,31.499999999999915
94,310,A,95,31.499999999999915
95,310,A,96,31.499999999999915
96,310,A,97,31.499999999999915
97,310,A,98,31.499999999999915
98,310,A,99,31.499999999999915
99,310,A,100,31.499999999999915
100,310,A,101,31.499999999999915
101,310,A,102,31.499999999999915
102,310,A,103,31.499999999999915
103,310,A,104,31.499999999999915
