,Tank,Line,Product,Time,Volume
0,310,01,A,0,25.0
1,310,01,A,1,25.0
2,310,01,A,9,25.0
3,310,01,A,10,25.0
4,310,01,A,11,25.0
5,310,01,A,12,25.0
6,310,01,A,13,25.0
7,310,01,A,14,25.0
8,310,01,A,15,25.0
9,310,01,A,16,25.0
10,310,01,A,17,25.0
11,310,01,A,18,25.0
12,310,01,A,19,25.0
13,310,01,A,20,25.0
14,310,01,A,21,25.0
15,310,01,A,22,25.0
16,310,01,A,23,25.0
17,310,01,A,24,25.0
18,310,01,A,25,25.0
19,311,01,A,36,25.0
20,311,01,A,37,25.0
21,311,01,A,38,25.0
22,311,01,A,39,25.0
23,312,01,D,125,28.0
24,312,01,D,126,28.0
25,312,01,D,127,28.0
26,312,01,D,128,28.0
27,312,01,D,129,25.0
28,312,01,D,130,25.0
29,312,01,D,131,28.0
30,313,01,A,4,25.0
31,313,01,A,5,25.0
32,313,01,A,6,25.0
33,313,01,A,7,25.0
34,313,01,A,8,25.0
35,313,01,A,40,25.0
36,332,01,A,31,25.0
37,332,01,A,32,25.0
38,332,01,A,59,25.0
39,332,01,A,60,28.0
40,332,01,A,61,25.499999999999986
41,333,01,A,2,27.0
42,333,01,A,3,25.0
43,333,01,A,62,25.0
44,333,01,A,63,28.0
45,333,01,A,64,25.0
46,338,01,A,26,25.0
47,338,01,A,27,28.0
48,338,01,A,28,28.0
49,338,01,A,29,25.0
50,338,01,A,30,28.0
51,338,01,A,50,28.0
52,338,01,A,51,25.0
53,338,01,A,52,28.0
54,338,01,A,53,28.0
55,338,01,A,54,28.0
56,338,01,A,55,28.0
57,338,01,A,56,28.0
58,338,01,A,57,28.0
59,338,01,A,58,28.0
60,339,01,A,33,25.0
61,339,01,A,34,25.0
62,339,01,A,35,28.0
63,339,01,A,41,25.0
64,339,01,A,42,25.0
65,339,01,A,43,25.0
66,339,01,A,44,25.0
67,339,01,A,45,25.0
68,339,01,A,46,25.0
69,339,01,A,47,25.0
70,339,01,A,48,25.0
71,339,01,A,49,25.0
72,352,02,54,9,10.0
73,352,02,54,30,10.0
74,352,02,54,31,10.0
75,352,02,54,32,10.0
76,352,02,54,33,10.0
77,352,02,54,34,10.0
78,352,02,54,35,10.0
79,352,02,54,36,10.0
80,352,02,54,37,10.0
81,352,02,54,38,10.0
82,352,02,54,39,10.0
83,352,02,54,40,10.0
84,352,02,54,41,10.0
85,352,02,54,42,10.0
86,352,02,54,43,10.0
87,354,02,54,10,6.0
88,354,02,54,11,10.0
89,354,02,54,12,6.0
90,354,02,54,13,10.0
91,354,02,54,14,10.0
92,354,02,54,15,6.0
93,354,02,54,16,10.0
94,354,02,54,17,6.0
95,354,02,54,18,6.0
96,354,02,54,19,10.0
97,354,02,54,20,6.0
98,354,02,54,21,10.0
99,354,02,54,22,6.0
100,354,02,54,23,6.0
101,354,02,54,24,6.0
102,354,02,54,25,6.0
103,354,02,54,26,8.950000000000074
104,354,02,54,27,6.0
105,354,02,54,28,6.0
106,354,02,54,29,6.0
107,354,02,54,44,8.050000000002484
108,354,02,54,45,10.0
109,354,02,54,46,10.0
110,361,02,62,57,10.0
111,361,02,62,58,10.0
112,361,02,62,59,10.0
113,361,02,62,60,10.0
114,361,02,62,61,10.0
115,361,02,62,62,5.999999999999999
116,361,02,62,79,6.0
117,361,02,62,80,6.000000000000013
118,361,02,62,81,6.0
119,361,02,62,82,10.0
120,361,02,62,83,10.0
121,361,02,62,84,10.0
122,361,02,62,85,10.0
123,361,02,62,86,6.0
124,371,02,62,56,1.3322676295501878e-15
125,371,02,62,57,1.3322676295501878e-15
126,371,02,62,58,2.6645352591003757e-15
127,371,02,62,59,2.6645352591003757e-15
128,371,02,62,60,2.6645352591003757e-15
129,371,02,62,61,8.881784197001252e-16
130,371,02,62,62,8.881784197001252e-16
131,371,02,62,75,10.00000000000001
132,371,02,62,76,10.0
133,371,02,62,77,8.000000000000044
134,371,02,62,78,6.0
135,371,02,62,98,8.881784197001252e-16
136,371,02,62,99,8.881784197001252e-16
137,371,02,62,114,10.0
138,371,02,62,115,10.0
139,371,02,62,116,9.199999999999772
140,371,02,62,117,10.0
141,371,02,62,118,10.0
142,371,02,62,119,10.0
143,371,02,62,120,10.0
144,371,02,62,121,10.0
145,371,02,62,122,10.0
146,371,02,62,123,10.0
147,375,02,62,63,6.0
148,375,02,62,64,6.0
149,375,02,62,65,10.0
150,375,02,62,66,10.0
151,375,02,62,67,10.000000000000037
152,375,02,62,68,10.000000000000037
153,375,02,62,69,10.0
154,375,02,62,70,10.0
155,375,02,62,71,10.000000000000037
156,375,02,62,72,10.000000000000037
157,375,02,62,73,9.999999999999982
158,375,02,62,74,10.0
159,375,02,62,87,6.0
160,375,02,62,88,10.0
161,375,02,62,89,10.0
162,375,02,62,90,6.0
163,375,02,62,91,6.0
164,375,02,62,92,6.0
165,375,02,62,93,6.0
166,375,02,62,94,10.0
167,375,02,62,95,7.00000000000003
168,375,02,62,96,10.0
169,375,02,62,97,10.0
170,375,02,62,98,9.999999999999998
171,375,02,62,99,9.999999999999998
172,375,02,62,100,9.999999999999998
173,375,02,62,101,9.999999999999998
174,375,02,62,102,8.7
175,375,02,62,103,8.7
176,375,02,62,104,7.500000000000014
177,375,02,62,105,6.0
178,375,02,62,106,10.0
179,375,02,62,107,10.0
180,375,02,62,108,10.0
181,375,02,62,109,7.200000000000117
182,375,02,62,110,9.999999999999963
183,375,02,62,111,9.999999999999963
184,375,02,62,112,9.999999999999963
185,375,02,62,113,8.7
186,376,02,62,47,10.0
187,376,02,62,48,10.0
188,376,02,62,49,10.0
189,376,02,62,50,10.0
190,376,02,62,51,10.0
191,376,02,62,52,10.0
192,376,02,62,53,10.0
193,376,02,62,54,10.0
194,376,02,62,55,10.000000000000002
195,376,02,62,56,10.0
196,376,02,62,124,10.0
197,376,02,62,125,10.0
198,376,02,62,126,10.0
199,376,02,62,127,10.0
200,376,02,62,128,10.0
201,376,02,62,129,10.0
202,376,02,62,130,10.0
203,376,02,62,131,10.0
204,310,14,A,14,2.4
205,310,14,A,15,2.4
206,310,14,A,16,2.4
207,310,14,A,17,2.4
208,310,14,A,18,2.4
209,310,14,A,19,2.4
210,310,14,A,20,2.4
211,310,14,A,21,2.4
212,310,14,A,22,2.4
213,310,14,A,23,2.4
214,310,14,A,24,2.4
215,310,14,A,25,2.4
216,310,14,A,26,2.4
217,310,14,A,27,2.4
218,310,14,A,28,2.4
219,310,14,A,29,2.4
220,310,14,A,30,2.4
221,310,14,A,31,2.4
222,310,14,A,32,2.4
223,310,14,A,33,2.4
224,310,14,A,34,2.4
225,310,14,A,35,2.4
226,310,14,A,36,2.4
227,310,14,A,37,2.4
228,310,14,A,38,2.4
229,310,14,A,39,2.4
230,310,14,A,40,2.4
231,310,14,A,41,2.4
232,310,14,A,42,2.4
233,310,14,A,43,2.4
234,310,14,A,44,2.4
235,310,14,A,45,2.4
236,310,14,A,46,2.4
237,310,14,A,47,2.4
238,310,14,A,48,2.4
239,310,14,A,49,2.4
240,310,14,A,50,2.4
241,310,14,A,51,2.4
242,310,14,A,52,2.4
243,310,14,A,53,2.4
244,310,17,A,66,5.0
245,310,17,A,67,5.0
246,310,17,A,68,5.0
247,310,17,A,69,5.0
248,310,17,A,70,5.0
249,310,17,A,71,5.0
250,310,17,A,72,5.0
251,310,18,A,9,7.0
252,310,18,A,10,7.0
253,310,18,A,11,7.0
254,310,18,A,12,7.0
255,310,18,A,13,7.0
256,310,18,A,14,8.7
257,310,18,A,15,7.0
258,310,18,A,16,7.0
259,310,18,A,17,7.0
260,310,18,A,18,7.0
261,310,18,A,19,7.100000000000037
262,310,18,A,20,8.7
263,310,18,A,21,8.7
264,310,18,A,22,8.7
265,310,18,A,23,8.7
266,310,19,A,0,5.1
267,310,19,A,1,5.1
268,310,19,A,2,5.1
269,310,19,A,3,5.1
270,310,19,A,4,5.1
271,310,19,A,5,5.1
272,310,19,A,6,5.1
273,310,19,A,7,5.1
274,310,19,A,8,5.1
275,310,19,A,9,5.1
276,310,19,A,10,5.1
277,310,19,A,11,5.1
278,310,19,A,12,5.1
279,310,19,A,13,5.1
280,310,19,A,14,5.1
281,310,19,A,15,5.1
282,310,19,A,16,5.1
283,310,19,A,17,5.1
284,310,19,A,18,5.1
285,310,19,A,19,5.1
286,310,19,A,20,5.1
287,310,19,A,21,5.1
288,310,19,A,22,5.1
289,310,19,A,23,5.1
290,310,19,A,24,5.1
291,310,19,A,25,5.1
292,310,19,A,26,5.1
293,310,19,A,27,5.1
294,310,19,A,28,5.1
295,310,19,A,29,5.1
296,310,19,A,30,5.1
297,310,19,A,31,5.1
298,310,19,A,32,5.1
299,310,19,A,33,5.1
300,310,19,A,34,5.1
301,310,19,A,35,5.1
302,310,19,A,36,5.1
303,310,19,A,37,5.1
304,310,19,A,38,5.1
305,312,14,D,54,2.4
306,312,14,D,55,2.4
307,312,14,D,56,2.4
308,312,14,D,57,2.4
309,312,14,D,58,2.4
310,312,14,D,59,2.4
311,312,14,D,60,2.4
312,312,14,D,61,2.0
313,312,14,D,62,2.4
314,312,14,D,63,2.4
315,312,14,D,64,2.4
316,312,14,D,65,2.4
317,312,14,D,66,2.4
318,312,15,D,113,4.0
319,312,15,D,114,5.0
320,312,15,D,115,5.0
321,312,15,D,116,5.0
322,312,15,D,117,4.0
323,312,15,D,118,4.0
324,312,15,D,119,5.0
325,312,15,D,120,5.0
326,312,15,D,121,4.0
327,312,15,D,122,5.0
328,312,15,D,123,5.0
329,312,15,D,124,4.199999999999932
330,312,15,D,125,4.0
331,312,15,D,126,4.800000000000068
332,312,15,D,127,5.0
333,312,15,D,128,5.0
334,312,15,D,129,5.0
335,312,15,D,130,5.0
336,312,15,D,131,5.0
337,312,18,D,74,7.0
338,312,18,D,75,7.0
339,312,18,D,76,7.0
340,312,19,D,122,4.0
341,312,19,D,123,4.0
342,312,19,D,124,4.0
343,312,19,D,125,5.1
344,312,19,D,126,5.1
345,312,19,D,127,5.1
346,312,19,D,128,5.1
347,312,19,D,129,5.1
348,312,19,D,130,5.1
349,312,19,D,131,5.1
350,312,1A,D,130,5.0
351,312,1A,D,131,5.0
352,313,15,A,38,4.0
353,313,17,A,73,5.0
354,313,17,A,74,4.0
