,Tank,Line,Product,Flag2,Time_min,Time_max,Volume,Start_Date_Time,Finish_Date_Time,Volume_Exists
0,310,01,A,1,10,11,56.0,2022-09-22 10:00:00,2022-09-22 12:00:00,31
1,310,01,A,2,23,30,224.0,2022-09-22 23:00:00,2022-09-23 07:00:00,31
2,310,19,A,27,4,30,124.5,2022-09-22 04:00:00,2022-09-23 07:00:00,31
3,310,1A,A,28,74,85,38.0,2022-09-25 02:00:00,2022-09-25 14:00:00,31
4,311,01,A,3,18,22,125.0,2022-09-22 18:00:00,2022-09-22 23:00:00,105
5,311,14,A,29,0,31,76.8,2022-09-22 00:00:00,2022-09-23 08:00:00,105
6,311,17,A,30,0,9,50.0,2022-09-22 00:00:00,2022-09-22 10:00:00,105
7,311,18,A,31,16,16,8.7,2022-09-22 16:00:00,2022-09-22 17:00:00,105
8,312,01,D,4,122,131,250.0,2022-09-27 02:00:00,2022-09-27 12:00:00,98
9,312,14,D,32,80,93,32.99999999999997,2022-09-25 08:00:00,2022-09-25 22:00:00,98
10,312,15,D,33,119,131,63.0,2022-09-26 23:00:00,2022-09-27 12:00:00,98
11,312,18,D,34,59,62,29.7,2022-09-24 11:00:00,2022-09-24 15:00:00,98
12,312,19,D,35,117,131,71.30000000000003,2022-09-26 21:00:00,2022-09-27 12:00:00,98
13,312,1A,D,36,125,126,10.0,2022-09-27 05:00:00,2022-09-27 07:00:00,98
14,334,01,A,5,12,17,150.0,2022-09-22 12:00:00,2022-09-22 18:00:00,7
15,334,01,A,6,32,35,100.0,2022-09-23 08:00:00,2022-09-23 12:00:00,7
16,334,18,A,37,17,38,183.4000000000001,2022-09-22 17:00:00,2022-09-23 15:00:00,7
17,334,19,A,38,2,2,4.0,2022-09-22 02:00:00,2022-09-22 03:00:00,7
18,338,01,A,7,2,3,50.0,2022-09-22 02:00:00,2022-09-22 04:00:00,1
19,338,01,A,8,31,31,28.0,2022-09-23 07:00:00,2022-09-23 08:00:00,1
20,338,14,A,39,32,54,52.20000000000002,2022-09-23 08:00:00,2022-09-24 07:00:00,1
21,338,19,A,40,3,3,5.1,2022-09-22 03:00:00,2022-09-22 04:00:00,1
22,339,01,A,9,4,9,150.0,2022-09-22 04:00:00,2022-09-22 10:00:00,74
23,339,01,A,10,36,54,478.0,2022-09-23 12:00:00,2022-09-24 07:00:00,74
24,339,14,A,41,55,56,4.0,2022-09-24 07:00:00,2022-09-24 09:00:00,74
25,339,15,A,42,0,55,280.0,2022-09-22 00:00:00,2022-09-24 08:00:00,74
26,339,17,A,43,131,131,5.0,2022-09-27 11:00:00,2022-09-27 12:00:00,74
27,339,18,A,44,39,55,147.89999999999998,2022-09-23 15:00:00,2022-09-24 08:00:00,74
28,339,19,A,45,31,82,260.3999999999998,2022-09-23 07:00:00,2022-09-25 11:00:00,74
29,352,02,54,11,9,13,30.000000000000004,2022-09-22 09:00:00,2022-09-22 14:00:00,88
30,352,02,54,12,25,31,60.45000000000023,2022-09-23 01:00:00,2022-09-23 08:00:00,88
31,352,16,54,46,0,52,111.1,2022-09-22 00:00:00,2022-09-24 05:00:00,88
32,352,20,54,47,17,27,15.5,2022-09-22 17:00:00,2022-09-23 04:00:00,88
33,353,02,54,13,1,7,62.5,2022-09-22 01:00:00,2022-09-22 08:00:00,9
34,353,02,54,14,18,24,70.0,2022-09-22 18:00:00,2022-09-23 01:00:00,9
35,353,16,54,48,75,131,121.14999999999998,2022-09-25 03:00:00,2022-09-27 12:00:00,9
36,353,20,54,49,4,16,22.5,2022-09-22 04:00:00,2022-09-22 17:00:00,9
