,Tank,Line,Product,Time,Volume
0,310,01,A,0,27.099999999999994
1,310,01,A,1,25.0
2,310,01,A,2,28.0
3,310,01,A,3,25.0
4,310,01,A,24,28.0
5,310,01,A,25,28.0
6,310,01,A,26,28.0
7,310,01,A,27,28.0
8,310,01,A,28,28.0
9,310,01,A,29,25.0
10,312,01,D,121,25.0
11,312,01,D,124,25.0
12,312,01,D,125,25.0
13,312,01,D,126,25.0
14,312,01,D,127,25.0
15,312,01,D,128,25.0
16,312,01,D,129,25.0
17,314,01,A,49,27.999999999996135
18,314,01,A,50,28.0
19,314,01,A,51,28.0
20,314,01,A,52,28.0
21,317,01,A,20,25.0
22,317,01,A,21,25.0
23,317,01,A,22,28.0
24,317,01,A,23,25.0
25,317,01,A,42,28.0
26,317,01,A,43,28.0
27,317,01,A,44,28.0
28,317,01,A,45,25.0
29,330,01,A,11,25.0
30,330,01,A,12,28.0
31,330,01,A,13,25.0
32,330,01,A,14,25.000000000000114
33,330,01,A,15,28.0
34,330,01,A,16,28.0
35,330,01,A,30,25.0
36,330,01,A,31,25.0
37,330,01,A,32,25.0
38,330,01,A,33,25.0
39,330,01,A,34,28.0
40,330,01,A,35,28.0
41,330,01,A,36,25.0
42,330,01,A,37,25.0
43,330,01,A,38,28.0
44,332,01,A,5,25.0
45,332,01,A,46,28.0
46,332,01,A,47,28.0
47,332,01,A,48,28.0
48,337,01,D,122,25.0
49,337,01,D,123,25.0
50,338,01,A,6,28.0
51,338,01,A,7,28.0
52,338,01,A,8,25.0
53,338,01,A,9,28.0
54,338,01,A,10,28.0
55,338,01,A,39,28.0
56,338,01,A,40,28.0
57,338,01,A,41,28.0
58,339,01,A,4,26.9999999999998
59,339,01,A,17,28.0
60,339,01,A,18,25.0
61,339,01,A,19,25.0
62,351,02,54,10,10.0
63,351,02,54,11,10.0
64,351,02,54,12,10.0
65,351,02,54,49,10.0
66,351,02,54,50,9.600000000000001
67,352,02,54,13,6.0
68,352,02,54,14,6.0
69,352,02,54,15,6.0
70,352,02,54,16,6.0
71,352,02,54,17,6.0
72,352,02,54,18,6.0
73,352,02,54,19,6.0
74,352,02,54,20,6.0
75,352,02,54,21,6.0
76,352,02,54,22,6.0
77,352,02,54,23,6.0
78,352,02,54,24,6.0
79,352,02,54,25,6.0
80,352,02,54,26,6.0
81,352,02,54,27,6.0
82,352,02,54,28,6.0
83,352,02,54,29,10.0
84,352,02,54,30,6.0
85,352,02,54,31,6.0
86,352,02,54,32,6.0
87,353,02,54,1,5.999999999999048
88,353,02,54,2,5.999999999999048
89,353,02,54,3,5.999999999999046
90,353,02,54,4,5.999999999999048
91,353,02,54,5,5.999999999999048
92,353,02,54,6,6.0
93,353,02,54,7,6.0
94,353,02,54,8,6.0
95,353,02,54,9,6.0
96,353,02,54,33,6.0
97,353,02,54,34,6.0
98,353,02,54,35,6.0
99,353,02,54,36,6.0
100,353,02,54,37,6.0
101,353,02,54,38,6.0
102,353,02,54,39,6.0
103,353,02,54,40,6.0
104,353,02,54,41,6.0
105,353,02,54,42,6.0
106,353,02,54,43,6.0
107,353,02,54,44,9.299999999999997
108,353,02,54,45,6.0
109,353,02,54,46,6.0
110,353,02,54,47,6.0
111,353,02,54,48,6.0
112,371,02,62,88,10.0
113,371,02,62,89,6.0
114,371,02,62,90,6.0
115,371,02,62,91,6.0
116,371,02,62,92,6.0
117,371,02,62,93,6.0
118,371,02,62,94,6.0
119,371,02,62,95,6.0
120,371,02,62,96,6.0
121,371,02,62,97,6.0
122,371,02,62,98,6.0
123,371,02,62,99,6.0
124,371,02,62,100,6.0
125,374,02,62,101,6.0
126,374,02,62,102,6.0
127,374,02,62,103,10.0
128,374,02,62,104,10.0
129,374,02,62,105,10.0
130,374,02,62,106,10.0
131,374,02,62,107,10.0
132,374,02,62,108,10.0
133,374,02,62,109,9.79999999999761
134,374,02,62,110,10.0
135,374,02,62,111,10.0
136,374,02,62,112,10.0
137,374,02,62,113,10.0
138,374,02,62,114,10.0
139,374,02,62,115,10.0
140,374,02,62,116,10.0
141,374,02,62,117,10.0
142,374,02,62,118,10.0
143,374,02,62,119,10.0
144,374,02,62,120,10.0
145,374,02,62,121,10.0
146,374,02,62,122,10.0
147,374,02,62,123,10.0
148,374,02,62,124,10.0
149,374,02,62,125,10.0
150,374,02,62,126,10.0
151,374,02,62,127,10.0
152,374,02,62,128,10.0
153,374,02,62,129,10.0
154,374,02,62,130,10.0
155,374,02,62,131,10.0
156,310,17,A,0,4.0
157,310,17,A,1,4.0
158,310,17,A,2,4.0
159,310,17,A,3,4.0
160,310,17,A,4,4.0
161,310,17,A,5,4.0
162,310,17,A,6,4.0
163,310,17,A,7,4.0
164,310,17,A,8,4.0
165,310,17,A,9,4.0
166,310,17,A,10,4.0
167,310,18,A,0,7.0
168,310,18,A,1,7.0
169,310,18,A,2,7.0
170,310,18,A,3,7.0
171,310,18,A,4,7.0
172,310,19,A,0,4.0
173,310,19,A,1,4.0
174,310,19,A,2,4.0
175,310,19,A,3,4.0
176,310,19,A,4,4.0
177,310,19,A,5,4.0
178,310,19,A,6,4.0
179,310,19,A,7,4.0
180,310,19,A,8,4.0
181,310,19,A,9,4.0
182,310,19,A,10,4.0
183,310,19,A,11,4.0
184,310,19,A,12,4.0
185,310,19,A,13,4.0
186,310,19,A,14,4.0
187,310,19,A,15,4.0
188,310,19,A,16,4.0
189,310,19,A,17,4.0
190,310,19,A,18,4.0
191,310,19,A,19,4.0
192,310,19,A,20,4.0
193,310,19,A,21,4.0
194,310,19,A,22,4.0
195,310,19,A,23,4.0
196,310,19,A,24,4.0
197,310,19,A,25,4.0
198,310,19,A,26,4.0
199,310,19,A,27,4.0
200,310,19,A,28,4.0
201,310,19,A,29,4.0
202,310,19,A,30,4.0
203,310,19,A,31,4.0
204,310,19,A,32,4.0
205,310,19,A,33,4.0
206,310,19,A,34,4.0
207,310,19,A,35,4.0
208,310,19,A,36,4.0
209,310,19,A,37,4.0
210,310,19,A,38,4.0
211,310,19,A,39,4.0
212,310,19,A,40,4.0
213,310,19,A,41,4.0
214,310,19,A,42,4.0
215,310,19,A,43,4.0
216,310,19,A,44,4.0
217,310,19,A,45,4.0
218,310,19,A,46,4.0
219,310,19,A,47,4.0
220,310,19,A,48,4.0
221,310,19,A,49,5.1
222,310,19,A,50,4.0
223,310,19,A,51,4.0
224,310,19,A,52,4.0
225,310,19,A,53,4.0
226,310,19,A,54,4.0
227,310,19,A,55,4.0
228,310,19,A,56,4.0
229,310,19,A,57,4.0
230,310,19,A,58,4.0
231,310,19,A,59,4.0
232,310,19,A,60,4.0
233,310,19,A,61,4.0
234,310,19,A,62,4.0
235,310,19,A,63,4.0
236,310,19,A,64,4.0
237,310,19,A,65,4.0
238,310,19,A,66,4.0
239,310,19,A,67,4.0
240,310,19,A,68,4.0
241,312,18,D,83,8.7
242,312,18,D,84,8.7
243,312,18,D,85,8.7
244,312,19,D,119,5.1
245,312,19,D,120,5.1
246,312,19,D,121,5.1
247,312,19,D,122,5.1
248,312,19,D,123,5.1
249,312,19,D,124,5.1
250,312,19,D,125,5.1
251,312,19,D,126,5.1
252,312,19,D,127,5.1
253,312,19,D,128,5.1
254,312,19,D,129,5.1
255,312,19,D,130,5.1
256,312,19,D,131,4.79999999999996
257,312,1A,D,129,3.799999999999995
258,312,1A,D,130,5.0
259,312,1A,D,131,5.0
260,314,19,A,69,4.0
261,314,19,A,70,4.0
262,314,19,A,71,4.0
263,314,19,A,72,4.0
264,314,19,A,73,4.0
265,314,19,A,74,4.0
266,314,19,A,75,4.0
267,314,19,A,76,4.0
268,314,19,A,77,4.0
269,314,19,A,78,4.0
270,314,19,A,79,4.0
271,314,19,A,80,4.0
272,314,19,A,81,4.0
273,314,19,A,82,4.0
274,314,19,A,83,4.0
275,314,19,A,84,4.0
276,314,19,A,85,4.0
277,314,19,A,86,4.0
278,314,19,A,87,4.0
279,314,19,A,88,4.0
280,314,19,A,89,4.0
281,314,19,A,90,4.0
282,314,19,A,91,4.0
283,314,19,A,92,4.0
284,314,19,A,93,4.0
285,314,19,A,94,4.0
286,314,19,A,95,4.0
287,314,19,A,96,3.9999999999961062
288,317,14,A,27,2.4
289,317,14,A,28,2.4
290,317,14,A,29,2.4
291,317,14,A,30,2.4
292,317,14,A,31,2.4
293,317,14,A,32,2.4
294,317,14,A,33,2.4
295,317,14,A,34,2.4
296,317,14,A,35,2.4
297,317,14,A,36,2.4
298,317,14,A,37,2.4
299,317,14,A,38,2.4
300,317,14,A,39,2.4
301,317,14,A,40,2.4
302,317,14,A,41,2.4
303,317,14,A,42,2.4
304,317,14,A,43,2.4
305,317,14,A,44,2.4
306,317,14,A,45,2.4
307,317,14,A,46,2.4
308,317,14,A,47,2.4
309,317,14,A,48,2.4
310,317,14,A,49,2.4
311,317,14,A,50,2.4
312,317,14,A,51,2.4
313,317,14,A,52,2.4
314,317,14,A,53,2.4
315,317,14,A,54,2.399999999999893
316,317,14,A,55,2.0
317,317,14,A,56,2.4
318,317,14,A,57,2.4
319,317,14,A,58,2.0
320,317,14,A,59,2.0
321,317,14,A,60,2.0
322,317,14,A,61,2.0
323,317,14,A,62,2.0
324,317,14,A,63,2.0
325,317,14,A,64,2.0
326,317,14,A,65,2.0
327,317,14,A,66,2.0
328,317,14,A,67,2.0
329,317,14,A,68,2.0
330,317,14,A,69,2.0
331,317,14,A,70,2.0
332,317,14,A,71,2.0
333,317,14,A,72,2.0
334,317,14,A,73,2.0
335,317,14,A,74,2.0
336,317,14,A,75,2.0
337,317,14,A,76,2.0
338,317,14,A,77,2.0
339,317,14,A,78,2.0
340,317,14,A,79,2.0
341,317,14,A,80,2.0
342,317,14,A,81,2.0
343,317,14,A,82,2.0
344,317,14,A,83,2.0
345,317,14,A,84,2.0
346,317,14,A,85,2.0
347,317,14,A,86,2.0
348,317,17,A,24,5.0
349,317,17,A,25,4.0
350,317,17,A,26,5.0
351,317,17,A,27,5.0
352,317,17,A,28,5.0
353,317,17,A,29,4.0
354,317,17,A,30,4.0
355,317,17,A,31,4.0
356,317,17,A,32,5.0
357,317,17,A,33,5.0
358,317,17,A,34,5.0
359,317,17,A,35,4.0
360,317,18,A,5,7.0
361,317,18,A,6,7.0
362,317,18,A,7,7.0
363,317,18,A,8,7.0
364,317,1A,A,37,1.0
365,317,1A,A,38,5.0
366,317,1A,A,39,4.9999999999980105
367,317,1A,A,40,1.0
368,317,1A,A,41,1.0
369,317,1A,A,42,5.0
370,317,1A,A,43,5.0
371,317,1A,A,44,5.0
372,330,14,A,92,2.4
373,330,17,A,19,5.0
374,330,17,A,20,5.0
375,330,17,A,21,4.4000000000020805
376,330,17,A,22,5.0
377,330,17,A,23,5.0
378,330,18,A,12,7.0
379,330,18,A,13,7.0
380,330,18,A,14,7.0
381,330,18,A,15,7.0
382,330,18,A,16,7.0
383,330,18,A,17,7.0
384,330,18,A,18,7.0
385,330,18,A,19,7.0
386,330,18,A,20,7.0
387,330,18,A,21,8.7
388,330,18,A,22,8.7
389,330,18,A,23,8.7
390,330,18,A,24,8.7
391,330,18,A,25,8.7
392,330,18,A,26,8.7
393,330,18,A,27,8.7
394,330,18,A,28,8.7
395,330,18,A,29,7.0
396,330,18,A,30,8.7
397,330,18,A,31,8.7
398,330,18,A,32,8.7
399,330,18,A,33,7.0
400,330,18,A,34,8.7
401,330,18,A,35,8.7
402,330,18,A,36,8.7
403,330,18,A,37,8.7
404,330,18,A,38,7.0
405,330,18,A,39,7.0
406,330,18,A,40,7.0
407,330,18,A,41,7.0
408,330,18,A,42,7.0
409,330,18,A,43,7.0
410,330,18,A,44,7.0
411,330,18,A,45,7.0
412,330,18,A,46,7.0
413,330,18,A,47,7.0
414,330,18,A,48,7.0
415,330,18,A,49,7.0
416,330,18,A,50,8.50000000000017
417,330,18,A,51,7.0
418,330,1A,A,30,5.0
419,330,1A,A,31,5.0
420,330,1A,A,32,5.0
421,330,1A,A,33,1.0
422,330,1A,A,34,5.0
423,330,1A,A,35,5.0
424,330,1A,A,36,5.0
425,332,14,A,87,2.4
426,332,14,A,88,2.4
427,332,14,A,89,2.4
428,332,14,A,90,2.4
429,332,14,A,91,2.4
430,332,18,A,9,7.0
431,332,18,A,10,7.0
432,332,18,A,11,7.0
433,337,15,D,115,4.0
434,337,15,D,116,4.0
435,337,15,D,117,4.0
436,337,15,D,118,4.0
437,337,15,D,119,4.0
438,337,15,D,120,4.0
439,337,15,D,121,5.0
440,337,15,D,122,5.0
441,337,15,D,123,5.0
442,337,15,D,124,5.0
443,337,15,D,125,5.0
444,337,15,D,126,5.0
445,337,15,D,127,5.0
446,337,15,D,128,5.0
447,337,15,D,129,5.0
448,337,15,D,130,5.0
449,337,15,D,131,5.0
450,337,18,D,81,8.7
451,337,18,D,82,8.299999999999997
452,338,15,A,28,5.0
453,338,15,A,29,5.0
454,338,15,A,30,5.0
455,338,15,A,31,5.0
456,338,15,A,32,5.0
457,338,15,A,33,5.0
458,338,15,A,34,5.0
459,338,15,A,35,5.0
460,338,15,A,36,5.0
461,338,15,A,37,5.0
462,338,15,A,38,5.0
463,338,15,A,39,5.0
464,338,15,A,40,5.0
465,338,15,A,41,5.0
466,338,15,A,42,4.0
467,338,15,A,43,4.0
468,338,15,A,44,4.0
469,338,15,A,45,4.0
470,338,15,A,46,4.0
471,338,15,A,47,4.0
472,338,15,A,48,4.0
473,338,15,A,49,4.0
474,338,15,A,50,4.0
