,Tank,Line,Product,Flag2,Time_min,Time_max,Volume,Start_Date_Time,Finish_Date_Time,Volume_Exists
30,338,19,A,47,33,73,136.161,2023-01-23 11:00:00,2023-01-25 04:00:00,3
31,338,19,A,48,83,83,5.0,2023-01-25 13:00:00,2023-01-25 14:00:00,3
32,339,01,A,6,8,14,119.818,2023-01-22 10:00:00,2023-01-22 17:00:00,0
33,339,01,A,7,29,42,277.096,2023-01-23 07:00:00,2023-01-23 21:00:00,0
34,339,13,A,49,15,17,1.7420000000111,2023-01-22 17:00:00,2023-01-22 20:00:00,0
35,339,13,A,50,41,42,9.798999999989968,2023-01-23 19:00:00,2023-01-23 21:00:00,0
36,339,15,A,51,13,35,84.941,2023-01-22 15:00:00,2023-01-23 14:00:00,0
37,339,17,A,52,121,153,151.18800000000002,2023-01-27 03:00:00,2023-01-28 12:00:00,0
38,339,17,A,53,205,205,5.0,2023-01-30 15:00:00,2023-01-30 16:00:00,0
39,339,18,A,54,28,36,51.012,2023-01-23 06:00:00,2023-01-23 15:00:00,0
40,339,18,A,55,81,84,24.796,2023-01-25 11:00:00,2023-01-25 15:00:00,0
41,339,19,A,56,13,32,66.42,2023-01-22 15:00:00,2023-01-23 11:00:00,0
42,352,02,54,8,73,78,65.17399999999999,2023-01-25 03:00:00,2023-01-25 09:00:00,6
43,352,02,54,9,99,99,10.829,2023-01-26 05:00:00,2023-01-26 06:00:00,6
44,352,14,54,57,73,73,0.9080000000025077,2023-01-25 03:00:00,2023-01-25 04:00:00,6
45,352,16,54,58,117,146,64.92,2023-01-26 23:00:00,2023-01-28 05:00:00,6
46,352,16,54,59,168,168,2.129,2023-01-29 02:00:00,2023-01-29 03:00:00,6
47,352,18,54,60,104,104,5.25,2023-01-26 10:00:00,2023-01-26 11:00:00,6
48,352,20,54,61,138,138,1.466,2023-01-27 20:00:00,2023-01-27 21:00:00,6
49,352,20,54,62,141,141,1.466,2023-01-27 23:00:00,2023-01-28 00:00:00,6
50,352,20,54,63,146,149,5.864,2023-01-28 04:00:00,2023-01-28 08:00:00,6
51,353,02,54,10,79,86,90.34,2023-01-25 09:00:00,2023-01-25 17:00:00,1
52,353,16,54,64,169,205,79.019,2023-01-29 03:00:00,2023-01-30 16:00:00,1
53,353,20,54,65,139,140,2.932,2023-01-27 21:00:00,2023-01-27 23:00:00,1
54,353,20,54,66,142,145,5.864,2023-01-28 00:00:00,2023-01-28 04:00:00,1
55,354,02,54,11,87,98,130.164,2023-01-25 17:00:00,2023-01-26 05:00:00,3
56,354,16,54,67,91,116,55.539,2023-01-25 21:00:00,2023-01-26 23:00:00,3
57,354,16,54,68,147,167,44.919000000000004,2023-01-28 05:00:00,2023-01-29 02:00:00,3
58,354,18,54,69,103,103,5.25,2023-01-26 09:00:00,2023-01-26 10:00:00,3
59,354,20,54,70,150,166,24.922,2023-01-28 08:00:00,2023-01-29 01:00:00,3
60,361,02,62,12,112,112,10.108,2023-01-26 18:00:00,2023-01-26 19:00:00,10
61,361,02,62,13,116,116,10.108,2023-01-26 22:00:00,2023-01-26 23:00:00,10
62,361,02,62,14,156,156,5.961,2023-01-28 14:00:00,2023-01-28 15:00:00,10
63,361,13,62,71,189,189,1.93,2023-01-29 23:00:00,2023-01-30 00:00:00,10
64,361,17,62,72,177,177,4.528,2023-01-29 11:00:00,2023-01-29 12:00:00,10
65,361,17,62,73,203,203,4.67,2023-01-30 13:00:00,2023-01-30 14:00:00,10
66,361,18,62,74,105,105,5.393,2023-01-26 11:00:00,2023-01-26 12:00:00,10
67,361,18,62,75,148,150,16.026,2023-01-28 06:00:00,2023-01-28 09:00:00,10
68,361,2A,62,76,138,138,2.5,2023-01-27 20:00:00,2023-01-27 21:00:00,10
69,371,02,62,15,155,155,5.961,2023-01-28 13:00:00,2023-01-28 14:00:00,10
70,371,13,62,77,157,158,3.86,2023-01-28 15:00:00,2023-01-28 17:00:00,10
71,371,13,62,78,190,191,3.86,2023-01-30 00:00:00,2023-01-30 02:00:00,10
72,371,14,62,79,132,135,7.928,2023-01-27 14:00:00,2023-01-27 18:00:00,10
73,371,19,62,80,43,49,0.006999999999999673,2023-01-23 21:00:00,2023-01-24 04:00:00,10
74,371,19,62,81,99,99,0.0009999999999994458,2023-01-26 05:00:00,2023-01-26 06:00:00,10
75,371,19,62,82,103,103,0.0009999999999994458,2023-01-26 09:00:00,2023-01-26 10:00:00,10
76,373,02,62,16,117,117,10.108,2023-01-26 23:00:00,2023-01-27 00:00:00,10
77,373,18,62,83,115,115,5.393,2023-01-26 21:00:00,2023-01-26 22:00:00,10
78,373,18,62,84,132,132,5.396,2023-01-27 14:00:00,2023-01-27 15:00:00,10
79,373,19,62,85,93,93,0.0009999999999994458,2023-01-25 23:00:00,2023-01-26 00:00:00,10
80,373,19,62,86,104,104,0.22499999999999964,2023-01-26 10:00:00,2023-01-26 11:00:00,10
81,373,19,62,87,200,208,10.008,2023-01-30 10:00:00,2023-01-30 19:00:00,10
82,373,20,62,88,177,179,3.9509999999999996,2023-01-29 11:00:00,2023-01-29 14:00:00,10
83,373,20,62,89,206,208,3.9509999999999996,2023-01-30 16:00:00,2023-01-30 19:00:00,10
84,373,2A,62,90,140,140,2.5,2023-01-27 22:00:00,2023-01-27 23:00:00,10
85,374,02,62,17,104,104,10.108,2023-01-26 10:00:00,2023-01-26 11:00:00,68
86,374,02,62,18,113,115,30.324,2023-01-26 19:00:00,2023-01-26 22:00:00,68
87,374,14,62,91,129,131,5.946,2023-01-27 11:00:00,2023-01-27 14:00:00,68
88,374,17,62,92,187,201,68.488,2023-01-29 21:00:00,2023-01-30 12:00:00,68
89,374,17,62,93,204,204,4.67,2023-01-30 14:00:00,2023-01-30 15:00:00,68
90,374,18,62,94,106,106,5.393,2023-01-26 12:00:00,2023-01-26 13:00:00,68
91,374,18,62,95,129,131,16.188,2023-01-27 11:00:00,2023-01-27 14:00:00,68
92,374,20,62,96,167,168,2.634,2023-01-29 01:00:00,2023-01-29 03:00:00,68
93,374,2A,62,97,139,139,2.5,2023-01-27 21:00:00,2023-01-27 22:00:00,68
94,374,2A,62,98,141,141,2.5,2023-01-27 23:00:00,2023-01-28 00:00:00,68
95,376,02,62,19,105,111,70.756,2023-01-26 11:00:00,2023-01-26 18:00:00,66
96,376,02,62,20,118,154,242.66,2023-01-27 00:00:00,2023-01-28 13:00:00,66
97,376,02,62,21,157,178,135.91,2023-01-28 15:00:00,2023-01-29 13:00:00,66
98,376,13,62,99,121,156,69.48,2023-01-27 03:00:00,2023-01-28 15:00:00,66
99,376,13,62,100,159,188,57.9,2023-01-28 17:00:00,2023-01-29 23:00:00,66
100,376,14,62,101,118,128,21.802,2023-01-27 00:00:00,2023-01-27 11:00:00,66
101,376,14,62,102,136,145,19.82,2023-01-27 18:00:00,2023-01-28 04:00:00,66
102,376,17,62,103,163,176,61.732,2023-01-28 21:00:00,2023-01-29 11:00:00,66
103,376,17,62,104,178,186,40.751999999999995,2023-01-29 12:00:00,2023-01-29 21:00:00,66
104,376,17,62,105,202,202,4.67,2023-01-30 12:00:00,2023-01-30 13:00:00,66
105,376,18,62,106,107,114,43.144,2023-01-26 13:00:00,2023-01-26 21:00:00,66
106,376,18,62,107,116,128,70.118,2023-01-26 22:00:00,2023-01-27 11:00:00,66
107,376,18,62,108,133,147,80.94,2023-01-27 15:00:00,2023-01-28 06:00:00,66
108,376,19,62,109,0,0,0.0010000000000047748,2023-01-22 02:00:00,2023-01-22 03:00:00,66
109,376,19,62,110,3,5,0.0030000000000001137,2023-01-22 05:00:00,2023-01-22 08:00:00,66
110,376,19,62,111,59,59,0.0010000000000047748,2023-01-24 13:00:00,2023-01-24 14:00:00,66
111,376,20,62,112,169,176,10.536,2023-01-29 03:00:00,2023-01-29 11:00:00,66
112,376,20,62,113,180,205,34.242,2023-01-29 14:00:00,2023-01-30 16:00:00,66
