,Tank,Line,Product,Time,Volume
0,312,01,D,85,20.931
1,312,01,D,86,20.931
2,312,01,D,87,20.931
3,312,01,D,88,15.518
4,312,01,D,89,15.518
5,312,01,D,90,15.518
6,316,01,D,79,16.375
7,316,01,D,80,16.375
8,316,01,D,81,16.375
9,316,01,D,82,16.375
10,316,01,D,83,16.375
11,316,01,D,84,20.931
12,334,01,A,18,21.214
13,334,01,A,19,21.214
14,334,01,A,20,21.214
15,334,01,A,21,21.214
16,334,01,A,22,21.21399999999363
17,334,01,A,23,20.9839999999937
18,334,01,A,67,18.327
19,334,01,A,68,18.327
20,334,01,A,69,18.327
21,334,01,A,70,19.812
22,334,01,A,72,19.812
23,336,01,A,22,6.370889371609678e-12
24,336,01,A,23,6.301816846132624e-12
25,336,01,A,24,20.984
26,336,01,A,25,20.984
27,336,01,A,26,20.984
28,336,01,A,38,16.96
29,336,01,A,39,16.96
30,336,01,A,71,19.812
31,338,01,A,1,15.415
32,338,01,A,2,15.415
33,338,01,A,3,15.415
34,338,01,A,4,15.415
35,338,01,A,5,15.415
36,338,01,A,6,15.415
37,338,01,A,7,15.415
38,338,01,A,8,26.99
39,338,01,A,9,26.99
40,338,01,A,10,26.99
41,338,01,A,11,26.99
42,338,01,A,12,26.99
43,338,01,A,13,26.99
44,338,01,A,14,28.913
45,338,01,A,15,28.913
46,338,01,A,16,28.913
47,338,01,A,27,20.984
48,338,01,A,28,16.978
49,338,01,A,29,16.978
50,338,01,A,30,16.978
51,338,01,A,31,16.978
52,338,01,A,32,16.978
53,338,01,A,33,16.978
54,338,01,A,34,16.978
55,338,01,A,35,16.96
56,338,01,A,36,16.96
57,338,01,A,37,16.96
58,338,01,A,52,18.091
59,338,01,A,53,18.091
60,338,01,A,54,18.091
61,338,01,A,55,20.202
62,338,01,A,56,20.202
63,338,01,A,57,20.202
64,338,01,A,58,15.648
65,338,01,A,59,15.648
66,338,01,A,60,15.648
67,338,01,A,61,15.648
68,338,01,A,62,15.648
69,338,01,A,63,15.648
70,338,01,A,64,18.327
71,338,01,A,65,18.327
72,338,01,A,66,18.327
73,339,01,A,17,28.913
74,339,01,A,40,16.96
75,339,01,A,41,16.96
76,339,01,A,42,16.96
77,339,01,A,43,16.96
78,339,01,A,44,19.136
79,339,01,A,45,19.136
80,339,01,A,46,19.136
81,339,01,A,47,19.136
82,339,01,A,48,19.136
83,339,01,A,49,19.136
84,339,01,A,50,19.136
85,339,01,A,51,18.091
86,339,01,A,73,19.812
87,352,02,54,72,10.55
88,352,02,54,73,10.55
89,352,02,54,74,10.893
90,352,02,54,75,10.893
91,352,02,54,76,10.893
92,352,02,54,77,11.293
93,352,02,54,78,11.293
94,352,02,54,79,11.293
95,352,02,54,80,11.293
96,352,02,54,81,11.293
97,352,02,54,82,11.293
98,352,02,54,85,12.061
99,352,02,54,86,12.061
100,352,02,54,87,12.061
101,352,02,54,88,12.061
102,352,02,54,89,12.061
103,352,02,54,90,12.061
104,352,02,54,91,12.061
105,352,02,54,92,12.061
106,352,02,54,93,11.804
107,352,02,54,94,11.804
108,352,02,54,95,11.804
109,352,02,54,97,11.804
110,352,02,54,98,11.804
111,352,02,54,99,11.804
112,353,02,54,83,11.293
113,353,02,54,84,12.061
114,353,02,54,96,11.804
115,360,02,62,105,10.834
116,360,02,62,106,10.834
117,360,02,62,107,10.834
118,360,02,62,108,10.834
119,360,02,62,109,10.834
120,360,02,62,110,9.448
121,360,02,62,111,9.448
122,360,02,62,112,9.448
123,360,02,62,113,9.448
124,360,02,62,114,9.448
125,360,02,62,115,9.448
126,360,02,62,116,9.448
127,360,02,62,117,9.448
128,360,02,62,118,9.448
129,360,02,62,119,9.448
130,360,02,62,120,9.448
131,360,02,62,121,9.448
