,Tank,Product,Time,Volume
0,311,A,0,5.0
1,311,A,1,4.999999999999979
2,311,A,2,4.999999999999929
3,311,A,3,4.9999999999998295
4,311,A,4,4.999999999999723
5,311,A,5,4.999999999999602
6,311,A,6,4.999999999999488
7,311,A,7,4.999999999999261
8,311,A,8,4.999999999999034
9,311,A,9,4.999999999998806
10,311,A,10,4.999999999998579
11,311,A,11,4.9999999999983515
12,311,A,12,4.999999999998124
13,311,A,13,4.999999999997897
14,311,A,14,4.999999999997613
15,311,A,15,4.999999999997328
16,311,A,16,4.999999999997328
17,311,A,17,4.999999999996703
18,311,A,18,4.999999999996703
19,311,A,19,4.999999999996419
20,311,A,20,4.999999999996135
21,311,A,21,4.99999999999585
22,311,A,22,4.999999999995566
23,311,A,23,4.99999999999514
24,311,A,24,4.999999999994799
25,311,A,25,4.999999999994458
26,311,A,26,4.999999999994117
27,311,A,27,4.999999999993776
28,311,A,28,4.999999999993435
29,311,A,29,4.999999999992923
30,311,A,30,4.999999999992525
31,311,A,31,4.999999999992184
32,311,A,32,4.999999999991843
33,311,A,33,4.999999999991502
34,311,A,34,4.999999999991161
35,311,A,35,4.99999999999082
36,311,A,36,4.999999999990536
37,311,A,37,4.999999999990251
38,311,A,38,4.999999999989967
39,311,A,39,4.999999999989683
40,311,A,40,4.999999999989399
41,311,A,41,4.9999999999891145
42,311,A,42,4.99999999998883
43,311,A,43,4.999999999988546
44,311,A,44,4.999999999988262
45,311,A,45,4.999999999987978
46,311,A,46,4.999999999987693
47,311,A,47,4.999999999987409
48,311,A,48,4.999999999987125
49,311,A,49,4.999999999986841
50,311,A,50,4.9999999999865565
51,311,A,51,4.999999999986272
52,311,A,52,4.999999999985988
53,311,A,53,4.999999999985533
54,311,A,54,4.999999999985192
55,311,A,55,4.999999999984851
56,311,A,56,4.99999999998451
57,311,A,57,4.999999999984169
58,311,A,58,4.999999999983828
59,311,A,59,4.999999999983544
60,311,A,60,4.99999999998326
61,311,A,61,4.999999999982975
62,311,A,62,4.999999999982691
63,311,A,63,4.999999999982407
64,311,A,64,4.999999999982123
