,Tank,Product,Time,Volume
232,311,A,100,5.0
233,311,A,101,5.0
234,311,A,102,5.0
235,311,A,103,5.0
236,311,A,104,5.0
237,311,A,105,5.0
238,311,A,106,5.0
239,311,A,107,5.0
240,311,A,108,5.0
241,311,A,109,5.0
242,311,A,110,5.0
243,311,A,111,5.0
244,311,A,112,5.0
245,311,A,113,5.0
246,311,A,114,5.0
247,311,A,115,5.0
248,311,A,116,5.0
249,311,A,117,5.0
250,311,A,118,5.0
251,311,A,119,5.0
252,311,A,120,5.0
253,311,A,121,5.0
254,311,A,122,5.0
255,311,A,123,5.0
256,311,A,124,5.0
257,311,A,125,5.0
258,311,A,126,5.0
259,311,A,127,5.0
260,311,A,128,5.0
261,311,A,129,5.0
262,311,A,130,5.0
263,311,A,131,5.0
264,312,D,0,40.0
265,312,D,1,40.0
266,312,D,2,40.0
267,312,D,3,40.0
268,312,D,4,40.0
269,312,D,5,40.0
270,312,D,6,40.0
271,312,D,7,40.0
272,312,D,8,40.0
273,312,D,9,40.0
274,312,D,10,40.0
275,312,D,11,40.0
276,312,D,12,40.0
277,312,D,13,40.0
278,312,D,14,40.0
279,312,D,15,40.0
280,312,D,16,40.0
281,312,D,17,40.0
282,312,D,18,40.0
283,312,D,19,40.0
284,312,D,20,40.0
285,312,D,21,40.0
286,312,D,22,40.0
287,312,D,23,40.0
288,312,D,24,40.0
289,312,D,25,40.0
290,312,D,26,40.0
291,312,D,27,40.0
292,312,D,28,40.0
293,312,D,29,40.0
294,312,D,30,40.0
295,312,D,31,40.0
296,312,D,32,40.0
297,312,D,33,40.0
298,312,D,34,40.0
299,312,D,35,40.0
300,312,D,36,40.0
301,312,D,37,40.0
302,312,D,38,40.0
303,312,D,39,40.0
304,312,D,40,40.0
305,312,D,41,40.0
306,312,D,42,40.0
307,312,D,43,40.0
308,312,D,44,40.0
309,312,D,45,40.0
310,312,D,46,40.0
311,312,D,47,40.0
312,312,D,48,40.0
313,312,D,49,40.0
314,312,D,50,40.0
315,312,D,51,40.0
316,312,D,52,40.0
317,312,D,53,40.0
318,312,D,54,40.0
319,312,D,55,40.0
320,312,D,56,40.0
321,312,D,57,40.0
322,312,D,58,40.0
323,312,D,59,40.0
324,312,D,60,40.0
325,312,D,61,40.0
326,312,D,62,40.0
327,312,D,63,40.0
328,312,D,64,40.0
329,312,D,65,40.0
330,312,D,66,40.0
331,312,D,67,40.0
332,312,D,68,40.0
333,312,D,69,40.0
334,312,D,70,40.0
335,312,D,71,40.0
336,312,D,72,40.0
337,312,D,73,40.0
338,312,D,74,40.0
339,312,D,75,40.0
340,312,D,76,40.0
341,312,D,77,40.0
342,312,D,78,40.0
343,312,D,79,40.0
344,312,D,80,40.0
345,312,D,81,40.0
