,Tank,Line,Product,Flag2,Time_min,Time_max,Volume,Start_Date_Time,Finish_Date_Time,Volume_Exists
0,316,01,D,1,120,120,25.0,2022-09-27 00:00:00,2022-09-27 01:00:00,29
1,316,01,D,2,125,126,50.0,2022-09-27 05:00:00,2022-09-27 07:00:00,29
2,316,14,D,14,94,105,27.599999999999998,2022-09-25 22:00:00,2022-09-26 10:00:00,29
3,316,19,D,15,120,122,15.299999999999999,2022-09-27 00:00:00,2022-09-27 03:00:00,29
4,316,1A,D,16,129,130,6.0,2022-09-27 09:00:00,2022-09-27 11:00:00,29
5,337,01,D,3,119,119,25.0,2022-09-26 23:00:00,2022-09-27 00:00:00,38
6,337,01,D,4,121,124,103.0,2022-09-27 01:00:00,2022-09-27 05:00:00,38
7,337,14,D,17,92,93,4.0,2022-09-25 20:00:00,2022-09-25 22:00:00,38
8,337,15,D,18,115,131,79.0,2022-09-26 19:00:00,2022-09-27 12:00:00,38
9,337,18,D,19,78,79,15.0,2022-09-25 06:00:00,2022-09-25 08:00:00,38
10,337,19,D,20,123,128,30.599999999999998,2022-09-27 03:00:00,2022-09-27 09:00:00,38
11,337,1A,D,21,131,131,5.0,2022-09-27 11:00:00,2022-09-27 12:00:00,38
12,339,01,A,5,8,66,1649.999999997314,2022-09-22 08:00:00,2022-09-24 19:00:00,57
13,339,14,A,22,20,73,128.0,2022-09-22 20:00:00,2022-09-25 02:00:00,57
14,339,15,A,23,6,64,295.0,2022-09-22 06:00:00,2022-09-24 17:00:00,57
15,339,17,A,24,10,73,293.0,2022-09-22 10:00:00,2022-09-25 02:00:00,57
16,339,18,A,25,14,67,432.99999999999994,2022-09-22 14:00:00,2022-09-24 20:00:00,57
17,339,19,A,26,3,82,406.99999999999955,2022-09-22 03:00:00,2022-09-25 11:00:00,57
18,339,1A,A,27,1,25,98.7999999973137,2022-09-22 01:00:00,2022-09-23 02:00:00,57
19,352,02,54,6,8,42,219.15000000001223,2022-09-22 08:00:00,2022-09-23 19:00:00,36
20,352,02,54,7,48,50,30.0,2022-09-24 00:00:00,2022-09-24 03:00:00,36
21,352,13,54,28,10,22,26.0,2022-09-22 10:00:00,2022-09-22 23:00:00,36
22,352,16,54,29,0,53,116.09999999953422,2022-09-22 00:00:00,2022-09-24 06:00:00,36
23,352,16,54,30,94,131,81.69999999410037,2022-09-25 22:00:00,2022-09-27 12:00:00,36
24,352,18,54,31,80,80,7.0,2022-09-25 08:00:00,2022-09-25 09:00:00,36
25,352,20,54,32,1,30,52.5,2022-09-22 01:00:00,2022-09-23 07:00:00,36
26,353,02,54,8,5,7,30.0,2022-09-22 05:00:00,2022-09-22 08:00:00,7
27,353,02,54,9,43,47,50.0,2022-09-23 19:00:00,2022-09-24 00:00:00,7
28,353,13,54,33,23,24,4.0,2022-09-22 23:00:00,2022-09-23 01:00:00,7
29,353,16,54,34,86,93,17.19999999875797,2022-09-25 14:00:00,2022-09-25 22:00:00,7
30,371,02,62,10,52,62,95.0,2022-09-24 04:00:00,2022-09-24 15:00:00,10
31,371,02,62,11,73,129,570.0,2022-09-25 01:00:00,2022-09-27 10:00:00,10
32,371,13,62,35,72,131,120.0,2022-09-25 00:00:00,2022-09-27 12:00:00,10
33,371,14,62,36,108,131,57.59999999999999,2022-09-26 12:00:00,2022-09-27 12:00:00,10
34,371,17,62,37,119,129,55.0,2022-09-26 23:00:00,2022-09-27 10:00:00,10
35,371,18,62,38,81,113,240.1,2022-09-25 09:00:00,2022-09-26 18:00:00,10
36,371,20,62,39,84,120,64.75,2022-09-25 12:00:00,2022-09-27 01:00:00,10
37,371,2A,62,40,65,80,37.000000000000114,2022-09-24 17:00:00,2022-09-25 09:00:00,10
38,375,02,62,12,63,72,93.99999999999915,2022-09-24 15:00:00,2022-09-25 01:00:00,0
39,375,02,62,13,130,131,19.999999999999993,2022-09-27 10:00:00,2022-09-27 12:00:00,0
