"Tank Farm","Line","Event Type","Event Date Time","Batch","Sup/Con","Tankage","Actual","Total","BPH"
"ATJ","02","BATCHSTOP","10/3/2023 7:33:33 AM","MUC-62-532","","","0","0","0"
"ATJ","02","BATCHSTART","10/3/2023 7:33:33 AM","MUS-62-53A","","","35000","35000","11240"
"ATJ","02","BATCHSTOP","10/3/2023 10:40:23 AM","MUS-62-53A","","","0","0","0"
"ATJ","02","BATCHSTART","10/3/2023 10:40:23 AM","MXE-62-531","","","21000","21000","11240"
"ATJ","02","BATCHSTOP","10/3/2023 12:32:29 PM","MXE-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/3/2023 12:32:29 PM","MXE-62-532","","","2500","2500","11240"
"ATJ","02","BATCHSTOP","10/3/2023 12:45:50 PM","MXE-62-532","","","0","0","0"
"ATJ","02","BATCHSTART","10/3/2023 12:45:50 PM","PHI-62-531","","","44500","44500","11240"
"ATJ","02","BATCHSTOP","10/3/2023 4:43:23 PM","PHI-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/3/2023 4:43:23 PM","PTC-62-531","","","11500","11500","11240"
"ATJ","02","BATCHSTOP","10/3/2023 5:44:46 PM","PTC-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/3/2023 5:44:46 PM","QTC-62-531","","","40000","40000","11240"
"ATJ","02","BATCHSTOP","10/3/2023 9:18:17 PM","QTC-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/3/2023 9:18:17 PM","RKO-62-531","","","30000","30000","11240"
"ATJ","02","BATCHSTOP","10/3/2023 11:58:26 PM","RKO-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/3/2023 11:58:26 PM","SBP-62-531","","","15000","15000","11240"
"ATJ","02","BATCHSTOP","10/4/2023 1:18:30 AM","SBP-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/4/2023 1:18:30 AM","SBS-62-531","","","25000","25000","11240"
"ATJ","02","BATCHSTOP","10/4/2023 3:31:57 AM","SBS-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/4/2023 3:31:57 AM","SUN-62-531","","","22000","22000","11240"
"ATJ","02","BATCHSTOP","10/4/2023 5:29:23 AM","SUN-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/4/2023 5:29:23 AM","SVE-62-531","","","10000","10000","11240"
"ATJ","02","BATCHSTOP","10/4/2023 6:22:46 AM","SVE-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/4/2023 6:22:46 AM","TAR-62-531","","","191500","191500","11240"
"ATJ","02","BATCHSTOP","10/4/2023 11:25:01 PM","TAR-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/4/2023 11:25:01 PM","UET-62-531","","","5000","5000","11240"
"ATJ","02","BATCHSTOP","10/4/2023 11:51:42 PM","UET-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/4/2023 11:51:42 PM","VAL-62-53D","","","55000","55000","11240"
"ATJ","02","BATCHSTOP","10/5/2023 4:45:18 AM","VAL-62-53D","","","0","0","0"
"ATJ","02","BATCHSTART","10/5/2023 4:45:18 AM","VTL-62-531","","","20000","20000","11240"
"ATJ","02","BATCHSTOP","10/5/2023 6:32:04 AM","VTL-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/5/2023 6:32:04 AM","WAC-62-532","","","5000","5000","11240"
"ATJ","02","BATCHSTOP","10/5/2023 6:58:45 AM","WAC-62-532","","","0","0","0"
"ATJ","02","BATCHSTART","10/5/2023 6:58:45 AM","WFS-62-53P","","","2500","2500","11240"
"ATJ","02","BATCHSTOP","10/5/2023 7:12:06 AM","WFS-62-53P","","","0","0","0"
"ATJ","02","BATCHSTART","10/5/2023 7:12:06 AM","WFS-62-531","","","5000","5000","11240"
"ATJ","02","BATCHSTOP","10/5/2023 7:38:47 AM","WFS-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/5/2023 7:38:47 AM","PCA-62-530","","","12000","12000","11240"
"ATJ","02","BATCHSTOP","10/5/2023 8:42:50 AM","PCA-62-530","","","0","0","0"
"ATJ","02","BATCHSTART","10/5/2023 8:42:50 AM","AAP-62-531","","","10000","10000","11240"
"ATJ","02","BATCHSTOP","10/5/2023 9:36:13 AM","AAP-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/5/2023 9:36:13 AM","CIT-62-532","","","28500","28500","11240"
"ATJ","02","BATCHSTOP","10/5/2023 12:08:21 PM","CIT-62-532","","","0","0","0"
"ATJ","02","BATCHSTART","10/5/2023 12:08:21 PM","USO-62-531","","","10000","10000","11240"
"ATJ","02","BATCHSTOP","10/5/2023 1:01:44 PM","USO-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/5/2023 1:01:44 PM","PER-62-531","","","15000","15000","11240"
"ATJ","02","BATCHSTOP","10/5/2023 2:21:49 PM","PER-62-531","","","0","0","0"
"ATJ","02","BATCHSTART","10/5/2023 2:21:49 PM","CUM-62-531","","","5000","5000","11240"
"ATJ","02","BATCHSTOP","10/5/2023 2:48:30 PM","CUM-62-531","","","0","0","0"
"ATJ","02","SUPERSTOP","10/5/2023 2:48:40 PM","JA1-62-531","","","0","0","0"
"ATJ","02","SUPERSTART","10/5/2023 6:47:25 PM","JA1-54-541","","","126469","347000","38000"
"ATJ","02","BATCHSTART","10/5/2023 6:47:25 PM","AAL-54-541","","","12500","12500","38000"
"ATJ","02","BATCHSTOP","10/5/2023 7:07:09 PM","AAL-54-541","","","0","0","0"
"ATJ","02","BATCHSTART","10/5/2023 7:07:09 PM","BZA-54-541","","","10000","10000","38000"
"ATJ","02","BATCHSTOP","10/5/2023 7:22:56 PM","BZA-54-541","","","0","0","0"
"ATJ","02","BATCHSTART","10/5/2023 7:22:56 PM","EPV-54-541","","","1703","15000","38000"
"ATJ","02","RATECHANGE","10/5/2023 7:25:37 PM","EPV-54-541","","","13297","15000","22364"
"ATJ","02","BATCHSTOP","10/5/2023 8:01:18 PM","EPV-54-541","","","0","0","0"
"ATJ","02","BATCHSTART","10/5/2023 8:01:18 PM","ETI-54-541","","","88969","199000","22364"
"ATJ","02","BATCHSTOP","10/6/2023 12:00:00 AM","ETI-54-541","","","0","0","0"
"ATJ","02","SUPERSTOP","10/6/2023 12:00:00 AM","JA1-54-541","","","0","0","0"
"ATJ","13","SUPERSTART","9/6/2023 6:00:00 AM","JA1-62-471","","","22994","158000","1950"
"ATJ","13","BATCHSTART","9/6/2023 6:00:00 AM","KOR-62-471","","","494","2500","1950"
"ATJ","13","BATCHSTOP","9/6/2023 6:15:12 AM","KOR-62-471","","","0","0","0"
"ATJ","13","BATCHSTART","9/6/2023 6:15:12 AM","MAC-62-471","","","5000","5000","1950"
"ATJ","13","BATCHSTOP","9/6/2023 8:49:02 AM","MAC-62-471","","","0","0","0"
"ATJ","13","BATCHSTART","9/6/2023 8:49:02 AM","TAR-62-47B","","","10000","10000","1950"
"ATJ","13","BATCHSTOP","9/6/2023 1:56:44 PM","TAR-62-47B","","","0","0","0"
"ATJ","13","BATCHSTART","9/6/2023 1:56:44 PM","TAR-62-471","","","2500","2500","1950"
"ATJ","13","BATCHSTOP","9/6/2023 3:13:39 PM","TAR-62-471","","","0","0","0"
"ATJ","13","BATCHSTART","9/6/2023 3:13:39 PM","USO-62-471","","","2500","2500","1950"
"ATJ","13","BATCHSTOP","9/6/2023 4:30:35 PM","USO-62-471","","","0","0","0"
"ATJ","13","BATCHSTART","9/6/2023 4:30:35 PM","CC1-62-471","","","2500","2500","1950"
"ATJ","13","BATCHSTOP","9/6/2023 5:47:30 PM","CC1-62-471","","","0","0","0"
"ATJ","13","SUPERSTOP","9/6/2023 5:47:30 PM","JA1-62-471","","","0","0","0"
"ATJ","13","SUPERSTART","9/8/2023 8:30:00 AM","JA1-54-481","","","25000","25000","1950"
"ATJ","13","BATCHSTART","9/8/2023 8:30:00 AM","EPV-54-481","","","5000","5000","1950"
"ATJ","13","BATCHSTOP","9/8/2023 11:03:50 AM","EPV-54-481","","","0","0","0"
"ATJ","13","BATCHSTART","9/8/2023 11:03:50 AM","WFS-54-481","","","5000","5000","1950"
"ATJ","13","BATCHSTOP","9/8/2023 1:37:41 PM","WFS-54-481","","","0","0","0"
"ATJ","13","BATCHSTART","9/8/2023 1:37:41 PM","PHI-54-481","","","10000","10000","1950"
"ATJ","13","BATCHSTOP","9/8/2023 6:45:23 PM","PHI-54-481","","","0","0","0"
"ATJ","13","BATCHSTART","9/8/2023 6:45:23 PM","EVA-54-481","","","2500","2500","1950"
"ATJ","13","BATCHSTOP","9/8/2023 8:02:18 PM","EVA-54-481","","","0","0","0"
"ATJ","13","BATCHSTART","9/8/2023 8:02:18 PM","WFS-54-482","","","2500","2500","1950"
"ATJ","13","BATCHSTOP","9/8/2023 9:19:13 PM","WFS-54-482","","","0","0","0"
"ATJ","13","SUPERSTOP","9/8/2023 9:19:13 PM","JA1-54-481","","","0","0","0"
"ATJ","13","SUPERSTART","9/8/2023 9:19:13 PM","JA1-96-481","","","3500","3500","1950"
"ATJ","13","BATCHSTART","9/8/2023 9:19:13 PM","FGX-96-48B","","","3500","3500","1950"
"ATJ","13","BATCHSTOP","9/8/2023 11:06:55 PM","FGX-96-48B","","","0","0","0"
"ATJ","13","SUPERSTOP","9/8/2023 11:06:55 PM","JA1-96-481","","","0","0","0"
"ATJ","13","SUPERSTART","9/8/2023 11:06:55 PM","JA1-62-481","","","81000","81000","1950"
"ATJ","13","BATCHSTART","9/8/2023 11:06:55 PM","BPO-62-481","","","9000","9000","1950"
"ATJ","13","BATCHSTOP","9/9/2023 3:43:50 AM","BPO-62-481","","","0","0","0"
"ATJ","13","BATCHSTART","9/9/2023 3:43:50 AM","CNL-62-481","","","2500","2500","1950"
"ATJ","13","BATCHSTOP","9/9/2023 5:00:46 AM","CNL-62-481","","","0","0","0"
"ATJ","13","BATCHSTART","9/9/2023 5:00:46 AM","MTV-62-481","","","29000","29000","1950"
"ATJ","13","BATCHSTOP","9/9/2023 7:53:04 PM","MTV-62-481","","","0","0","0"
"ATJ","13","BATCHSTART","9/9/2023 7:53:04 PM","MXE-62-481","","","4500","4500","1950"
"ATJ","13","BATCHSTOP","9/9/2023 10:11:32 PM","MXE-62-481","","","0","0","0"
"ATJ","13","BATCHSTART","9/9/2023 10:11:32 PM","PTC-62-481","","","2500","2500","1950"
"ATJ","13","BATCHSTOP","9/9/2023 11:28:27 PM","PTC-62-481","","","0","0","0"
"ATJ","13","BATCHSTART","9/9/2023 11:28:27 PM","MUC-62-484","","","3500","3500","1950"
"ATJ","13","BATCHSTOP","9/10/2023 1:16:09 AM","MUC-62-484","","","0","0","0"
"ATJ","13","BATCHSTART","9/10/2023 1:16:09 AM","QTC-62-48K","","","9000","9000","1950"
"ATJ","13","BATCHSTOP","9/10/2023 5:53:04 AM","QTC-62-48K","","","0","0","0"
"ATJ","13","BATCHSTART","9/10/2023 5:53:04 AM","VAL-62-48E","","","8000","8000","1950"
"ATJ","13","BATCHSTOP","9/10/2023 9:59:13 AM","VAL-62-48E","","","0","0","0"
"ATJ","13","BATCHSTART","9/10/2023 9:59:13 AM","DKS-62-481","","","5000","5000","1950"
"ATJ","13","BATCHSTOP","9/10/2023 12:33:04 PM","DKS-62-481","","","0","0","0"
"ATJ","13","BATCHSTART","9/10/2023 12:33:04 PM","PHI-62-481","","","3000","3000","1950"
"ATJ","13","BATCHSTOP","9/10/2023 2:05:23 PM","PHI-62-481","","","0","0","0"
"ATJ","13","BATCHSTART","9/10/2023 2:05:23 PM","MXE-62-484","","","5000","5000","1950"
"ATJ","13","BATCHSTOP","9/10/2023 4:39:13 PM","MXE-62-484","","","0","0","0"
"ATJ","13","SUPERSTOP","9/10/2023 4:39:13 PM","JA1-62-481","","","0","0","0"
"ATJ","13","SUPERSTART","9/13/2023 8:30:00 AM","JA1-62-491","","","107000","107000","1950"
"ATJ","13","BATCHSTART","9/13/2023 8:30:00 AM","CIT-62-491","","","2500","2500","1950"
"ATJ","13","BATCHSTOP","9/13/2023 9:46:55 AM","CIT-62-491","","","0","0","0"
"ATJ","13","BATCHSTART","9/13/2023 9:46:55 AM","MTV-62-491","","","42500","42500","1950"
"ATJ","13","BATCHSTOP","9/14/2023 7:34:36 AM","MTV-62-491","","","0","0","0"
"ATJ","13","BATCHSTART","9/14/2023 7:34:36 AM","MXE-62-491","","","2500","2500","1950"
"ATJ","13","BATCHSTOP","9/14/2023 8:51:32 AM","MXE-62-491","","","0","0","0"
"ATJ","13","BATCHSTART","9/14/2023 8:51:32 AM","CIT-62-494","","","6500","6500","1950"
"ATJ","13","BATCHSTOP","9/14/2023 12:11:32 PM","CIT-62-494","","","0","0","0"
"ATJ","13","BATCHSTART","9/14/2023 12:11:32 PM","QTC-62-49C","","","21000","21000","1950"
"ATJ","13","BATCHSTOP","9/14/2023 10:57:41 PM","QTC-62-49C","","","0","0","0"
"ATJ","13","BATCHSTART","9/14/2023 10:57:41 PM","MUC-62-492","","","4000","4000","1950"
"ATJ","13","BATCHSTOP","9/15/2023 1:00:46 AM","MUC-62-492","","","0","0","0"
"ATJ","13","BATCHSTART","9/15/2023 1:00:46 AM","BPO-62-491","","","5000","5000","1950"
"ATJ","13","BATCHSTOP","9/15/2023 3:34:36 AM","BPO-62-491","","","0","0","0"
"ATJ","13","BATCHSTART","9/15/2023 3:34:36 AM","VAL-62-49E","","","8000","8000","1950"
"ATJ","13","BATCHSTOP","9/15/2023 7:40:46 AM","VAL-62-49E","","","0","0","0"
"ATJ","13","BATCHSTART","9/15/2023 7:40:46 AM","DKS-62-491","","","5000","5000","1950"
"ATJ","13","BATCHSTOP","9/15/2023 10:14:36 AM","DKS-62-491","","","0","0","0"
"ATJ","13","BATCHSTART","9/15/2023 10:14:36 AM","MAC-62-491","","","10000","10000","1950"
"ATJ","13","BATCHSTOP","9/15/2023 3:22:18 PM","MAC-62-491","","","0","0","0"
"ATJ","13","SUPERSTOP","9/15/2023 3:22:18 PM","JA1-62-491","","","0","0","0"
"ATJ","13","SUPERSTART","9/17/2023 12:00:00 AM","JA1-54-501","","","17500","17500","1925"
"ATJ","13","BATCHSTART","9/17/2023 12:00:00 AM","EPV-54-501","","","5000","5000","1925"
"ATJ","13","BATCHSTOP","9/17/2023 2:35:50 AM","EPV-54-501","","","0","0","0"
"ATJ","13","BATCHSTART","9/17/2023 2:35:50 AM","WFS-54-501","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/17/2023 3:53:45 AM","WFS-54-501","","","0","0","0"
"ATJ","13","BATCHSTART","9/17/2023 3:53:45 AM","PHI-54-501","","","10000","10000","1925"
"ATJ","13","BATCHSTOP","9/17/2023 9:05:27 AM","PHI-54-501","","","0","0","0"
"ATJ","13","SUPERSTOP","9/17/2023 9:05:27 AM","JA1-54-501","","","0","0","0"
"ATJ","13","SUPERSTART","9/17/2023 9:05:27 AM","JA1-96-501","","","3500","3500","1925"
"ATJ","13","BATCHSTART","9/17/2023 9:05:27 AM","FGX-96-50B","","","3500","3500","1925"
"ATJ","13","BATCHSTOP","9/17/2023 10:54:32 AM","FGX-96-50B","","","0","0","0"
"ATJ","13","SUPERSTOP","9/17/2023 10:54:32 AM","JA1-96-501","","","0","0","0"
"ATJ","13","SUPERSTART","9/18/2023 12:54:00 AM","JA1-62-501","","","103500","103500","1925"
"ATJ","13","BATCHSTART","9/18/2023 12:54:00 AM","BPO-62-501","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/18/2023 2:11:55 AM","BPO-62-501","","","0","0","0"
"ATJ","13","BATCHSTART","9/18/2023 2:11:55 AM","CNL-62-501","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/18/2023 3:29:50 AM","CNL-62-501","","","0","0","0"
"ATJ","13","BATCHSTART","9/18/2023 3:29:50 AM","MTV-62-501","","","42500","42500","1925"
"ATJ","13","BATCHSTOP","9/19/2023 1:34:31 AM","MTV-62-501","","","0","0","0"
"ATJ","13","BATCHSTART","9/19/2023 1:34:31 AM","VAL-62-50D","","","8000","8000","1925"
"ATJ","13","BATCHSTOP","9/19/2023 5:43:52 AM","VAL-62-50D","","","0","0","0"
"ATJ","13","BATCHSTART","9/19/2023 5:43:52 AM","MXE-62-501","","","5000","5000","1925"
"ATJ","13","BATCHSTOP","9/19/2023 8:19:42 AM","MXE-62-501","","","0","0","0"
"ATJ","13","BATCHSTART","9/19/2023 8:19:42 AM","PHI-62-501","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/19/2023 9:37:38 AM","PHI-62-501","","","0","0","0"
"ATJ","13","BATCHSTART","9/19/2023 9:37:38 AM","CHV-62-501","","","15000","15000","1925"
"ATJ","13","BATCHSTOP","9/19/2023 5:25:10 PM","CHV-62-501","","","0","0","0"
"ATJ","13","BATCHSTART","9/19/2023 5:25:10 PM","PTC-62-501","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/19/2023 6:43:05 PM","PTC-62-501","","","0","0","0"
"ATJ","13","BATCHSTART","9/19/2023 6:43:05 PM","CIT-62-502","","","10000","10000","1925"
"ATJ","13","BATCHSTOP","9/19/2023 11:54:46 PM","CIT-62-502","","","0","0","0"
"ATJ","13","BATCHSTART","9/19/2023 11:54:46 PM","QTC-62-50E","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/20/2023 1:12:42 AM","QTC-62-50E","","","0","0","0"
"ATJ","13","BATCHSTART","9/20/2023 1:12:42 AM","MUC-62-502","","","4000","4000","1925"
"ATJ","13","BATCHSTOP","9/20/2023 3:17:22 AM","MUC-62-502","","","0","0","0"
"ATJ","13","BATCHSTART","9/20/2023 3:17:22 AM","DKS-62-501","","","6500","6500","1925"
"ATJ","13","BATCHSTOP","9/20/2023 6:39:58 AM","DKS-62-501","","","0","0","0"
"ATJ","13","SUPERSTOP","9/20/2023 6:39:58 AM","JA1-62-501","","","0","0","0"
"ATJ","13","SUPERSTART","9/23/2023 12:39:00 AM","JA1-62-511","","","106500","106500","1925"
"ATJ","13","BATCHSTART","9/23/2023 12:39:00 AM","CIT-62-511","","","11000","11000","1925"
"ATJ","13","BATCHSTOP","9/23/2023 6:21:51 AM","CIT-62-511","","","0","0","0"
"ATJ","13","BATCHSTART","9/23/2023 6:21:51 AM","MTV-62-511","","","42500","42500","1925"
"ATJ","13","BATCHSTOP","9/24/2023 4:26:31 AM","MTV-62-511","","","0","0","0"
"ATJ","13","BATCHSTART","9/24/2023 4:26:31 AM","MUC-62-512","","","4000","4000","1925"
"ATJ","13","BATCHSTOP","9/24/2023 6:31:12 AM","MUC-62-512","","","0","0","0"
"ATJ","13","BATCHSTART","9/24/2023 6:31:12 AM","PTC-62-511","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/24/2023 7:49:07 AM","PTC-62-511","","","0","0","0"
"ATJ","13","BATCHSTART","9/24/2023 7:49:07 AM","TAR-62-511","","","10000","10000","1925"
"ATJ","13","BATCHSTOP","9/24/2023 1:00:49 PM","TAR-62-511","","","0","0","0"
"ATJ","13","BATCHSTART","9/24/2023 1:00:49 PM","VAL-62-51D","","","7500","7500","1925"
"ATJ","13","BATCHSTOP","9/24/2023 4:54:35 PM","VAL-62-51D","","","0","0","0"
"ATJ","13","BATCHSTART","9/24/2023 4:54:35 PM","MXE-62-511","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/24/2023 6:12:30 PM","MXE-62-511","","","0","0","0"
"ATJ","13","BATCHSTART","9/24/2023 6:12:30 PM","PHI-62-511","","","5500","5500","1925"
"ATJ","13","BATCHSTOP","9/24/2023 9:03:56 PM","PHI-62-511","","","0","0","0"
"ATJ","13","BATCHSTART","9/24/2023 9:03:56 PM","QTC-62-511","","","12500","12500","1925"
"ATJ","13","BATCHSTOP","9/25/2023 3:33:32 AM","QTC-62-511","","","0","0","0"
"ATJ","13","BATCHSTART","9/25/2023 3:33:32 AM","BPO-62-511","","","5000","5000","1925"
"ATJ","13","BATCHSTOP","9/25/2023 6:09:23 AM","BPO-62-511","","","0","0","0"
"ATJ","13","BATCHSTART","9/25/2023 6:09:23 AM","DKS-62-511","","","3500","3500","1925"
"ATJ","13","BATCHSTOP","9/25/2023 7:58:28 AM","DKS-62-511","","","0","0","0"
"ATJ","13","SUPERSTOP","9/25/2023 7:58:28 AM","JA1-62-511","","","0","0","0"
"ATJ","13","SUPERSTART","9/25/2023 7:58:28 AM","JA1-54-521","","","10000","10000","1925"
"ATJ","13","BATCHSTART","9/25/2023 7:58:28 AM","EPV-54-521","","","5000","5000","1925"
"ATJ","13","BATCHSTOP","9/25/2023 10:34:19 AM","EPV-54-521","","","0","0","0"
"ATJ","13","BATCHSTART","9/25/2023 10:34:19 AM","WFS-54-521","","","5000","5000","1925"
"ATJ","13","BATCHSTOP","9/25/2023 1:10:10 PM","WFS-54-521","","","0","0","0"
"ATJ","13","SUPERSTOP","9/25/2023 1:10:10 PM","JA1-54-521","","","0","0","0"
"ATJ","13","SUPERSTART","9/25/2023 1:10:10 PM","JA1-96-521","","","3500","3500","1925"
"ATJ","13","BATCHSTART","9/25/2023 1:10:10 PM","FGX-96-52B","","","3500","3500","1925"
"ATJ","13","BATCHSTOP","9/25/2023 2:59:15 PM","FGX-96-52B","","","0","0","0"
"ATJ","13","SUPERSTOP","9/25/2023 2:59:15 PM","JA1-96-521","","","0","0","0"
"ATJ","13","SUPERSTART","9/28/2023 12:59:00 AM","JA1-62-521","","","96000","96000","1925"
"ATJ","13","BATCHSTART","9/28/2023 12:59:00 AM","BPO-62-521","","","3500","3500","1925"
"ATJ","13","BATCHSTOP","9/28/2023 2:48:05 AM","BPO-62-521","","","0","0","0"
"ATJ","13","BATCHSTART","9/28/2023 2:48:05 AM","CIT-62-521","","","11000","11000","1925"
"ATJ","13","BATCHSTOP","9/28/2023 8:30:56 AM","CIT-62-521","","","0","0","0"
"ATJ","13","BATCHSTART","9/28/2023 8:30:56 AM","CNL-62-521","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/28/2023 9:48:52 AM","CNL-62-521","","","0","0","0"
"ATJ","13","BATCHSTART","9/28/2023 9:48:52 AM","FHR-62-521","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/28/2023 11:06:47 AM","FHR-62-521","","","0","0","0"
"ATJ","13","BATCHSTART","9/28/2023 11:06:47 AM","MTV-62-521","","","27500","27500","1925"
"ATJ","13","BATCHSTOP","9/29/2023 1:23:56 AM","MTV-62-521","","","0","0","0"
"ATJ","13","BATCHSTART","9/29/2023 1:23:56 AM","MUC-62-522","","","3500","3500","1925"
"ATJ","13","BATCHSTOP","9/29/2023 3:13:01 AM","MUC-62-522","","","0","0","0"
"ATJ","13","BATCHSTART","9/29/2023 3:13:01 AM","MXE-62-521","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/29/2023 4:30:56 AM","MXE-62-521","","","0","0","0"
"ATJ","13","BATCHSTART","9/29/2023 4:30:56 AM","PHI-62-521","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/29/2023 5:48:52 AM","PHI-62-521","","","0","0","0"
"ATJ","13","BATCHSTART","9/29/2023 5:48:52 AM","PTC-62-521","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/29/2023 7:06:47 AM","PTC-62-521","","","0","0","0"
"ATJ","13","BATCHSTART","9/29/2023 7:06:47 AM","QTC-62-521","","","12500","12500","1925"
"ATJ","13","BATCHSTOP","9/29/2023 1:36:24 PM","QTC-62-521","","","0","0","0"
"ATJ","13","BATCHSTART","9/29/2023 1:36:24 PM","TAR-62-521","","","5000","5000","1925"
"ATJ","13","BATCHSTOP","9/29/2023 4:12:14 PM","TAR-62-521","","","0","0","0"
"ATJ","13","BATCHSTART","9/29/2023 4:12:14 PM","VAL-62-52D","","","8000","8000","1925"
"ATJ","13","BATCHSTOP","9/29/2023 8:21:35 PM","VAL-62-52D","","","0","0","0"
"ATJ","13","BATCHSTART","9/29/2023 8:21:35 PM","MXE-62-522","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","9/29/2023 9:39:31 PM","MXE-62-522","","","0","0","0"
"ATJ","13","BATCHSTART","9/29/2023 9:39:31 PM","CHV-62-521","","","10000","10000","1925"
"ATJ","13","BATCHSTOP","9/30/2023 2:51:12 AM","CHV-62-521","","","0","0","0"
"ATJ","13","SUPERSTOP","9/30/2023 2:51:12 AM","JA1-62-521","","","0","0","0"
"ATJ","13","SUPERSTART","10/3/2023 12:51:00 AM","JA1-62-531","","","83000","83000","1925"
"ATJ","13","BATCHSTART","10/3/2023 12:51:00 AM","MTV-62-531","","","26500","26500","1925"
"ATJ","13","BATCHSTOP","10/3/2023 2:36:58 PM","MTV-62-531","","","0","0","0"
"ATJ","13","BATCHSTART","10/3/2023 2:36:58 PM","MUC-62-532","","","3500","3500","1925"
"ATJ","13","BATCHSTOP","10/3/2023 4:26:03 PM","MUC-62-532","","","0","0","0"
"ATJ","13","BATCHSTART","10/3/2023 4:26:03 PM","MXE-62-531","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","10/3/2023 5:43:59 PM","MXE-62-531","","","0","0","0"
"ATJ","13","BATCHSTART","10/3/2023 5:43:59 PM","PHI-62-531","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","10/3/2023 7:01:54 PM","PHI-62-531","","","0","0","0"
"ATJ","13","BATCHSTART","10/3/2023 7:01:54 PM","PTC-62-531","","","2500","2500","1925"
"ATJ","13","BATCHSTOP","10/3/2023 8:19:49 PM","PTC-62-531","","","0","0","0"
"ATJ","13","BATCHSTART","10/3/2023 8:19:49 PM","QTC-62-531","","","12500","12500","1925"
"ATJ","13","BATCHSTOP","10/4/2023 2:49:26 AM","QTC-62-531","","","0","0","0"
"ATJ","13","BATCHSTART","10/4/2023 2:49:26 AM","TAR-62-531","","","5000","5000","1925"
"ATJ","13","BATCHSTOP","10/4/2023 5:25:17 AM","TAR-62-531","","","0","0","0"
"ATJ","13","BATCHSTART","10/4/2023 5:25:17 AM","VAL-62-53D","","","8000","8000","1925"
"ATJ","13","BATCHSTOP","10/4/2023 9:34:38 AM","VAL-62-53D","","","0","0","0"
"ATJ","13","BATCHSTART","10/4/2023 9:34:38 AM","CIT-62-532","","","11000","11000","1925"
"ATJ","13","BATCHSTOP","10/4/2023 3:17:29 PM","CIT-62-532","","","0","0","0"
"ATJ","13","BATCHSTART","10/4/2023 3:17:29 PM","DKS-62-531","","","9000","9000","1925"
"ATJ","13","BATCHSTOP","10/4/2023 7:58:00 PM","DKS-62-531","","","0","0","0"
"ATJ","13","SUPERSTOP","10/4/2023 7:58:00 PM","JA1-62-531","","","0","0","0"
"ATJ","13","SUPERSTART","10/4/2023 7:58:00 PM","JA1-54-541","","","10000","10000","1925"
"ATJ","13","BATCHSTART","10/4/2023 7:58:00 PM","EPV-54-541","","","5000","5000","1925"
"ATJ","13","BATCHSTOP","10/4/2023 10:33:51 PM","EPV-54-541","","","0","0","0"
"ATJ","13","BATCHSTART","10/4/2023 10:33:51 PM","WFS-54-541","","","5000","5000","1925"
"ATJ","13","BATCHSTOP","10/5/2023 1:09:42 AM","WFS-54-541","","","0","0","0"
"ATJ","13","SUPERSTOP","10/5/2023 1:09:42 AM","JA1-54-541","","","0","0","0"
"ATJ","13","SUPERSTART","10/5/2023 1:09:42 AM","JA1-96-541","","","3500","3500","1925"
"ATJ","13","BATCHSTART","10/5/2023 1:09:42 AM","FGX-96-54B","","","3500","3500","1925"
"ATJ","13","BATCHSTOP","10/5/2023 2:58:47 AM","FGX-96-54B","","","0","0","0"
"ATJ","13","SUPERSTOP","10/5/2023 2:58:47 AM","JA1-96-541","","","0","0","0"
"ATJ","14","SUPERSTART","9/7/2023 10:30:00 AM","JA1-D2-481","","","23000","23000","2375"
