031,"{310: {'A': 86}, 311: {'A': 5}, 312: {'D': 40}, 316: {'D': 4}, 317: {'A': 31}, 330: {'A': 5}, 331: {'A': 4}, 332: {'A': 5}, 333: {'A': 6}, 334: {'A': 7}, 336: {'A': 4}, 337: {'D': 46}, 338: {'A': 6}, 350: {'54': 4}, 351: {'54': 5}, 352: {'54': 6}, 353: {'54': 7}, 354: {'54': 14}, 360: {'62': 7}, 361: {'62': 10}, 371: {'62': 10}, 373: {'62': 10}, 374: {'62': 68}}"
041,"{312: {'D': 21}, 313: {'A': 6}, 314: {'A': 4}, 316: {'D': 30}, 317: {'A': 7}, 330: {'A': 28}, 331: {'A': 51}, 332: {'A': 5}, 333: {'A': 99}, 334: {'A': 111}, 336: {'A': 4}, 337: {'D': 28}, 338: {'A': 6}, 339: {'A': 6}, 350: {'54': 4}, 351: {'54': 5}, 352: {'54': 6}, 353: {'54': 55}, 354: {'54': 14}, 360: {'62': 61}, 361: {'62': 10}, 370: {'54': 2}, 371: {'62': 5}, 373: {'62': 24}, 374: {'62': 10}}"
051,"{311: {'A': 4}, 312: {'D': 11}, 313: {'A': 5}, 314: {'A': 4}, 316: {'D': 65}, 317: {'A': 49}, 330: {'A': 5}, 331: {'A': 35}, 334: {'A': 111}, 337: {'D': 5}, 338: {'A': 6}, 339: {'A': 12}, 350: {'54': 4}, 351: {'54': 5}, 352: {'54': 56}, 353: {'54': 7}, 354: {'54': 14}, 360: {'62': 61}, 361: {'62': 10}, 370: {'54': 10}, 371: {'62': 6}, 373: {'62': 10}, 374: {'62': 10}}"
061,"{311: {'A': 112}, 312: {'D': 5}, 313: {'A': 135}, 314: {'A': 85}, 316: {'D': 49}, 317: {'A': 47}, 330: {'A': 58}, 331: {'A': 4}, 332: {'A': 5}, 333: {'A': 19}, 334: {'A': 7}, 336: {'A': 5}, 337: {'D': 6}, 350: {'54': 4}, 351: {'54': 5}, 352: {'54': 6}, 353: {'54': 7}, 354: {'54': 14}, 360: {'62': 822}, 361: {'62': 27}, 371: {'62': 75}, 373: {'62': 10}, 374: {'62': 90}}"
071,"{311: {'A': 112}, 312: {'D': 5}, 313: {'A': 45}, 314: {'A': 12}, 316: {'D': 9}, 317: {'A': 64}, 330: {'A': 5}, 331: {'A': 4}, 332: {'A': 5}, 333: {'A': 61}, 334: {'A': 7}, 336: {'A': 89}, 337: {'D': 42}, 350: {'54': 4}, 351: {'54': 5}, 352: {'54': 6}, 353: {'54': 7}, 354: {'54': 23}, 360: {'62': 10}, 361: {'62': 28}, 371: {'62': 115}, 373: {'62': 10}, 374: {'62': 133}}"
081,"{312: {'D': 47}, 316: {'D': 28}, 317: {'A': 55}, 330: {'A': 96}, 331: {'A': 46}, 332: {'A': 5}, 333: {'A': 5}, 334: {'A': 7}, 336: {'A': 89}, 337: {'D': 10}, 338: {'A': 6}, 339: {'A': 12}, 350: {'54': 4}, 351: {'54': 5}, 352: {'54': 6}, 353: {'54': 25}, 354: {'54': 17}, 360: {'62': 10}, 361: {'62': 10}, 370: {'54': 2}, 371: {'62': 19}, 373: {'62': 10}, 374: {'62': 40}}"
